__label|__var|additional_relative_req|var_pop|agegroup|closest_relative_group|case_relative|__stat_char|__stat_num2|__stat_num3|__stat_num1
closest_relative_type: title|closest_relative_type|no|bd_18#prev_2021|0-24|father|0||||
closest_relative_type: father|closest_relative_type|no|bd_18#prev_2021|0-24|father|0|174 (100.0)|100||174
__n|__n|no|bd_18#prev_2021|0-24|father|1|174 (100.0)|100||174
male|male|no|bd_18#prev_2021|0-24|father|1|174 (100.0)|100||174
cci_g: title|cci_g|no|bd_18#prev_2021|0-24|father|1||||
cci_g: +3|cci_g|no|bd_18#prev_2021|0-24|father|1|*|||
cci_g: 0|cci_g|no|bd_18#prev_2021|0-24|father|1|149 (85.6)|85.632||149
cci_g: 1-2|cci_g|no|bd_18#prev_2021|0-24|father|1|*|||
age_index|age_index|no|bd_18#prev_2021|0-24|father|1|51.7 (47.2;55.3)|47.189|55.31|51.704
education_level: title|education_level|no|bd_18#prev_2021|0-24|father|1||||
education_level: long_education|education_level|no|bd_18#prev_2021|0-24|father|1|38 (21.8)|21.839||38
education_level: medium_education|education_level|no|bd_18#prev_2021|0-24|father|1|93 (53.4)|53.448||93
education_level: no_education|education_level|no|bd_18#prev_2021|0-24|father|1|9 (5.2)|5.172||9
education_level: short_education|education_level|no|bd_18#prev_2021|0-24|father|1|34 (19.5)|19.54||34
closest_relative_type: title|closest_relative_type|no|bd_18#prev_2021|0-24|father|1||||
closest_relative_type: father|closest_relative_type|no|bd_18#prev_2021|0-24|father|1|174 (100.0)|100||174
__n|__n|no|bd_19#inc_2016_2021|0-24|father|0|6,631 (100.0)|100||6631
male|male|no|bd_19#inc_2016_2021|0-24|father|0|6,631 (100.0)|100||6631
cci_g: title|cci_g|no|bd_19#inc_2016_2021|0-24|father|0||||
cci_g: +3|cci_g|no|bd_19#inc_2016_2021|0-24|father|0|112 (1.7)|1.689||112
cci_g: 0|cci_g|no|bd_19#inc_2016_2021|0-24|father|0|5,720 (86.3)|86.261||5720
cci_g: 1-2|cci_g|no|bd_19#inc_2016_2021|0-24|father|0|799 (12.0)|12.049||799
age_index|age_index|no|bd_19#inc_2016_2021|0-24|father|0|52.4 (48.8;56.4)|48.759|56.397|52.375
education_level: title|education_level|no|bd_19#inc_2016_2021|0-24|father|0||||
education_level: long_education|education_level|no|bd_19#inc_2016_2021|0-24|father|0|1,729 (26.1)|26.074||1729
education_level: medium_education|education_level|no|bd_19#inc_2016_2021|0-24|father|0|3,428 (51.7)|51.697||3428
education_level: no_education|education_level|no|bd_19#inc_2016_2021|0-24|father|0|225 (3.4)|3.393||225
education_level: short_education|education_level|no|bd_19#inc_2016_2021|0-24|father|0|1,249 (18.8)|18.836||1249
closest_relative_type: title|closest_relative_type|no|bd_19#inc_2016_2021|0-24|father|0||||
closest_relative_type: father|closest_relative_type|no|bd_19#inc_2016_2021|0-24|father|0|6,631 (100.0)|100||6631
__n|__n|no|bd_19#inc_2016_2021|0-24|father|1|6,631 (100.0)|100||6631
male|male|no|bd_19#inc_2016_2021|0-24|father|1|6,631 (100.0)|100||6631
cci_g: title|cci_g|no|bd_19#inc_2016_2021|0-24|father|1||||
cci_g: +3|cci_g|no|bd_19#inc_2016_2021|0-24|father|1|181 (2.7)|2.73||181
cci_g: 0|cci_g|no|bd_19#inc_2016_2021|0-24|father|1|5,438 (82.0)|82.009||5438
cci_g: 1-2|cci_g|no|bd_19#inc_2016_2021|0-24|father|1|1,012 (15.3)|15.262||1012
age_index|age_index|no|bd_19#inc_2016_2021|0-24|father|1|52.0 (47.9;56.2)|47.877|56.224|51.956
education_level: title|education_level|no|bd_19#inc_2016_2021|0-24|father|1||||
education_level: long_education|education_level|no|bd_19#inc_2016_2021|0-24|father|1|1,307 (19.7)|19.71||1307
education_level: medium_education|education_level|no|bd_19#inc_2016_2021|0-24|father|1|3,356 (50.6)|50.611||3356
education_level: no_education|education_level|no|bd_19#inc_2016_2021|0-24|father|1|168 (2.5)|2.534||168
education_level: short_education|education_level|no|bd_19#inc_2016_2021|0-24|father|1|1,800 (27.1)|27.145||1800
closest_relative_type: title|closest_relative_type|no|bd_19#inc_2016_2021|0-24|father|1||||
closest_relative_type: father|closest_relative_type|no|bd_19#inc_2016_2021|0-24|father|1|6,631 (100.0)|100||6631
__n|__n|no|bd_19#prev_2021|0-24|father|0|5,350 (100.0)|100||5350
male|male|no|bd_19#prev_2021|0-24|father|0|5,350 (100.0)|100||5350
cci_g: title|cci_g|no|bd_19#prev_2021|0-24|father|0||||
cci_g: +3|cci_g|no|bd_19#prev_2021|0-24|father|0|126 (2.4)|2.355||126
cci_g: 0|cci_g|no|bd_19#prev_2021|0-24|father|0|4,529 (84.7)|84.654||4529
cci_g: 1-2|cci_g|no|bd_19#prev_2021|0-24|father|0|695 (13.0)|12.991||695
age_index|age_index|no|bd_19#prev_2021|0-24|father|0|54.1 (50.6;57.8)|50.595|57.844|54.145
education_level: title|education_level|no|bd_19#prev_2021|0-24|father|0||||
education_level: long_education|education_level|no|bd_19#prev_2021|0-24|father|0|1,396 (26.1)|26.093||1396
education_level: medium_education|education_level|no|bd_19#prev_2021|0-24|father|0|2,795 (52.2)|52.243||2795
education_level: no_education|education_level|no|bd_19#prev_2021|0-24|father|0|168 (3.1)|3.14||168
education_level: short_education|education_level|no|bd_19#prev_2021|0-24|father|0|991 (18.5)|18.523||991
closest_relative_type: title|closest_relative_type|no|bd_19#prev_2021|0-24|father|0||||
closest_relative_type: father|closest_relative_type|no|bd_19#prev_2021|0-24|father|0|5,350 (100.0)|100||5350
__n|__n|no|bd_19#prev_2021|0-24|father|1|5,350 (100.0)|100||5350
male|male|no|bd_19#prev_2021|0-24|father|1|5,350 (100.0)|100||5350
cci_g: title|cci_g|no|bd_19#prev_2021|0-24|father|1||||
cci_g: +3|cci_g|no|bd_19#prev_2021|0-24|father|1|164 (3.1)|3.065||164
cci_g: 0|cci_g|no|bd_19#prev_2021|0-24|father|1|4,300 (80.4)|80.374||4300
cci_g: 1-2|cci_g|no|bd_19#prev_2021|0-24|father|1|886 (16.6)|16.561||886
age_index|age_index|no|bd_19#prev_2021|0-24|father|1|53.6 (49.6;57.7)|49.575|57.712|53.615
education_level: title|education_level|no|bd_19#prev_2021|0-24|father|1||||
education_level: long_education|education_level|no|bd_19#prev_2021|0-24|father|1|1,017 (19.0)|19.009||1017
education_level: medium_education|education_level|no|bd_19#prev_2021|0-24|father|1|2,736 (51.1)|51.14||2736
education_level: no_education|education_level|no|bd_19#prev_2021|0-24|father|1|117 (2.2)|2.187||117
education_level: short_education|education_level|no|bd_19#prev_2021|0-24|father|1|1,480 (27.7)|27.664||1480
closest_relative_type: title|closest_relative_type|no|bd_19#prev_2021|0-24|father|1||||
closest_relative_type: father|closest_relative_type|no|bd_19#prev_2021|0-24|father|1|5,350 (100.0)|100||5350
__n|__n|no|bd_20#inc_2016_2021|0-24|father|0|408 (100.0)|100||408
male|male|no|bd_20#inc_2016_2021|0-24|father|0|408 (100.0)|100||408
cci_g: title|cci_g|no|bd_20#inc_2016_2021|0-24|father|0||||
cci_g: +3|cci_g|no|bd_20#inc_2016_2021|0-24|father|0|*|||
cci_g: 0|cci_g|no|bd_20#inc_2016_2021|0-24|father|0|364 (89.2)|89.216||364
cci_g: 1-2|cci_g|no|bd_20#inc_2016_2021|0-24|father|0|*|||
age_index|age_index|no|bd_20#inc_2016_2021|0-24|father|0|49.4 (43.8;54.0)|43.815|53.979|49.406
education_level: title|education_level|no|bd_20#inc_2016_2021|0-24|father|0||||
education_level: long_education|education_level|no|bd_20#inc_2016_2021|0-24|father|0|116 (28.4)|28.431||116
education_level: medium_education|education_level|no|bd_20#inc_2016_2021|0-24|father|0|204 (50.0)|50||204
education_level: no_education|education_level|no|bd_20#inc_2016_2021|0-24|father|0|13 (3.2)|3.186||13
education_level: short_education|education_level|no|bd_20#inc_2016_2021|0-24|father|0|75 (18.4)|18.382||75
closest_relative_type: title|closest_relative_type|no|bd_20#inc_2016_2021|0-24|father|0||||
closest_relative_type: father|closest_relative_type|no|bd_20#inc_2016_2021|0-24|father|0|408 (100.0)|100||408
__n|__n|no|bd_20#inc_2016_2021|0-24|father|1|408 (100.0)|100||408
male|male|no|bd_20#inc_2016_2021|0-24|father|1|408 (100.0)|100||408
cci_g: title|cci_g|no|bd_20#inc_2016_2021|0-24|father|1||||
cci_g: +3|cci_g|no|bd_20#inc_2016_2021|0-24|father|1|10 (2.5)|2.451||10
cci_g: 0|cci_g|no|bd_20#inc_2016_2021|0-24|father|1|353 (86.5)|86.52||353
cci_g: 1-2|cci_g|no|bd_20#inc_2016_2021|0-24|father|1|45 (11.0)|11.029||45
age_index|age_index|no|bd_20#inc_2016_2021|0-24|father|1|49.6 (44.4;54.1)|44.405|54.14|49.556
education_level: title|education_level|no|bd_20#inc_2016_2021|0-24|father|1||||
education_level: long_education|education_level|no|bd_20#inc_2016_2021|0-24|father|1|93 (22.8)|22.794||93
education_level: medium_education|education_level|no|bd_20#inc_2016_2021|0-24|father|1|215 (52.7)|52.696||215
education_level: no_education|education_level|no|bd_20#inc_2016_2021|0-24|father|1|12 (2.9)|2.941||12
education_level: short_education|education_level|no|bd_20#inc_2016_2021|0-24|father|1|88 (21.6)|21.569||88
closest_relative_type: title|closest_relative_type|no|bd_20#inc_2016_2021|0-24|father|1||||
closest_relative_type: father|closest_relative_type|no|bd_20#inc_2016_2021|0-24|father|1|408 (100.0)|100||408
__n|__n|no|bd_20#prev_2021|0-24|father|0|609 (100.0)|100||609
male|male|no|bd_20#prev_2021|0-24|father|0|609 (100.0)|100||609
cci_g: title|cci_g|no|bd_20#prev_2021|0-24|father|0||||
cci_g: +3|cci_g|no|bd_20#prev_2021|0-24|father|0|9 (1.5)|1.478||9
cci_g: 0|cci_g|no|bd_20#prev_2021|0-24|father|0|527 (86.5)|86.535||527
cci_g: 1-2|cci_g|no|bd_20#prev_2021|0-24|father|0|73 (12.0)|11.987||73
age_index|age_index|no|bd_20#prev_2021|0-24|father|0|50.8 (45.7;55.5)|45.666|55.518|50.803
education_level: title|education_level|no|bd_20#prev_2021|0-24|father|0||||
education_level: long_education|education_level|no|bd_20#prev_2021|0-24|father|0|177 (29.1)|29.064||177
education_level: medium_education|education_level|no|bd_20#prev_2021|0-24|father|0|296 (48.6)|48.604||296
education_level: no_education|education_level|no|bd_20#prev_2021|0-24|father|0|20 (3.3)|3.284||20
education_level: short_education|education_level|no|bd_20#prev_2021|0-24|father|0|116 (19.0)|19.048||116
closest_relative_type: title|closest_relative_type|no|bd_20#prev_2021|0-24|father|0||||
closest_relative_type: father|closest_relative_type|no|bd_20#prev_2021|0-24|father|0|609 (100.0)|100||609
__n|__n|no|bd_20#prev_2021|0-24|father|1|609 (100.0)|100||609
male|male|no|bd_20#prev_2021|0-24|father|1|609 (100.0)|100||609
cci_g: title|cci_g|no|bd_20#prev_2021|0-24|father|1||||
cci_g: +3|cci_g|no|bd_20#prev_2021|0-24|father|1|8 (1.3)|1.314||8
cci_g: 0|cci_g|no|bd_20#prev_2021|0-24|father|1|537 (88.2)|88.177||537
cci_g: 1-2|cci_g|no|bd_20#prev_2021|0-24|father|1|64 (10.5)|10.509||64
age_index|age_index|no|bd_20#prev_2021|0-24|father|1|50.6 (45.7;55.1)|45.729|55.101|50.564
education_level: title|education_level|no|bd_20#prev_2021|0-24|father|1||||
education_level: long_education|education_level|no|bd_20#prev_2021|0-24|father|1|168 (27.6)|27.586||168
education_level: medium_education|education_level|no|bd_20#prev_2021|0-24|father|1|294 (48.3)|48.276||294
education_level: no_education|education_level|no|bd_20#prev_2021|0-24|father|1|13 (2.1)|2.135||13
education_level: short_education|education_level|no|bd_20#prev_2021|0-24|father|1|134 (22.0)|22.003||134
closest_relative_type: title|closest_relative_type|no|bd_20#prev_2021|0-24|father|1||||
closest_relative_type: father|closest_relative_type|no|bd_20#prev_2021|0-24|father|1|609 (100.0)|100||609
__n|__n|no|bd_21#inc_2016_2021|0-24|father|0|7,945 (100.0)|100||7945
male|male|no|bd_21#inc_2016_2021|0-24|father|0|7,945 (100.0)|100||7945
cci_g: title|cci_g|no|bd_21#inc_2016_2021|0-24|father|0||||
cci_g: +3|cci_g|no|bd_21#inc_2016_2021|0-24|father|0|123 (1.5)|1.548||123
cci_g: 0|cci_g|no|bd_21#inc_2016_2021|0-24|father|0|6,841 (86.1)|86.104||6841
cci_g: 1-2|cci_g|no|bd_21#inc_2016_2021|0-24|father|0|981 (12.3)|12.347||981
age_index|age_index|no|bd_21#inc_2016_2021|0-24|father|0|51.3 (47.4;55.4)|47.426|55.37|51.342
education_level: title|education_level|no|bd_21#inc_2016_2021|0-24|father|0||||
education_level: long_education|education_level|no|bd_21#inc_2016_2021|0-24|father|0|2,006 (25.2)|25.249||2006
education_level: medium_education|education_level|no|bd_21#inc_2016_2021|0-24|father|0|4,211 (53.0)|53.002||4211
education_level: no_education|education_level|no|bd_21#inc_2016_2021|0-24|father|0|226 (2.8)|2.845||226
education_level: short_education|education_level|no|bd_21#inc_2016_2021|0-24|father|0|1,502 (18.9)|18.905||1502
closest_relative_type: title|closest_relative_type|no|bd_21#inc_2016_2021|0-24|father|0||||
closest_relative_type: father|closest_relative_type|no|bd_21#inc_2016_2021|0-24|father|0|7,945 (100.0)|100||7945
__n|__n|no|bd_21#inc_2016_2021|0-24|father|1|7,945 (100.0)|100||7945
male|male|no|bd_21#inc_2016_2021|0-24|father|1|7,945 (100.0)|100||7945
cci_g: title|cci_g|no|bd_21#inc_2016_2021|0-24|father|1||||
cci_g: +3|cci_g|no|bd_21#inc_2016_2021|0-24|father|1|183 (2.3)|2.303||183
cci_g: 0|cci_g|no|bd_21#inc_2016_2021|0-24|father|1|6,704 (84.4)|84.38||6704
cci_g: 1-2|cci_g|no|bd_21#inc_2016_2021|0-24|father|1|1,058 (13.3)|13.317||1058
age_index|age_index|no|bd_21#inc_2016_2021|0-24|father|1|51.5 (47.2;55.8)|47.159|55.844|51.45
education_level: title|education_level|no|bd_21#inc_2016_2021|0-24|father|1||||
education_level: long_education|education_level|no|bd_21#inc_2016_2021|0-24|father|1|1,944 (24.5)|24.468||1944
education_level: medium_education|education_level|no|bd_21#inc_2016_2021|0-24|father|1|3,778 (47.6)|47.552||3778
education_level: no_education|education_level|no|bd_21#inc_2016_2021|0-24|father|1|260 (3.3)|3.272||260
education_level: short_education|education_level|no|bd_21#inc_2016_2021|0-24|father|1|1,963 (24.7)|24.707||1963
closest_relative_type: title|closest_relative_type|no|bd_21#inc_2016_2021|0-24|father|1||||
closest_relative_type: father|closest_relative_type|no|bd_21#inc_2016_2021|0-24|father|1|7,945 (100.0)|100||7945
__n|__n|no|bd_21#prev_2021|0-24|father|0|6,963 (100.0)|100||6963
male|male|no|bd_21#prev_2021|0-24|father|0|6,963 (100.0)|100||6963
cci_g: title|cci_g|no|bd_21#prev_2021|0-24|father|0||||
cci_g: +3|cci_g|no|bd_21#prev_2021|0-24|father|0|116 (1.7)|1.666||116
cci_g: 0|cci_g|no|bd_21#prev_2021|0-24|father|0|5,966 (85.7)|85.681||5966
cci_g: 1-2|cci_g|no|bd_21#prev_2021|0-24|father|0|881 (12.7)|12.653||881
age_index|age_index|no|bd_21#prev_2021|0-24|father|0|53.1 (49.3;57.0)|49.296|57.038|53.09
education_level: title|education_level|no|bd_21#prev_2021|0-24|father|0||||
education_level: long_education|education_level|no|bd_21#prev_2021|0-24|father|0|1,865 (26.8)|26.784||1865
education_level: medium_education|education_level|no|bd_21#prev_2021|0-24|father|0|3,580 (51.4)|51.415||3580
education_level: no_education|education_level|no|bd_21#prev_2021|0-24|father|0|188 (2.7)|2.7||188
education_level: short_education|education_level|no|bd_21#prev_2021|0-24|father|0|1,330 (19.1)|19.101||1330
closest_relative_type: title|closest_relative_type|no|bd_21#prev_2021|0-24|father|0||||
closest_relative_type: father|closest_relative_type|no|bd_21#prev_2021|0-24|father|0|6,963 (100.0)|100||6963
__n|__n|no|bd_21#prev_2021|0-24|father|1|6,963 (100.0)|100||6963
male|male|no|bd_21#prev_2021|0-24|father|1|6,963 (100.0)|100||6963
cci_g: title|cci_g|no|bd_21#prev_2021|0-24|father|1||||
cci_g: +3|cci_g|no|bd_21#prev_2021|0-24|father|1|195 (2.8)|2.801||195
cci_g: 0|cci_g|no|bd_21#prev_2021|0-24|father|1|5,722 (82.2)|82.177||5722
cci_g: 1-2|cci_g|no|bd_21#prev_2021|0-24|father|1|1,046 (15.0)|15.022||1046
age_index|age_index|no|bd_21#prev_2021|0-24|father|1|53.2 (48.8;57.3)|48.828|57.329|53.178
education_level: title|education_level|no|bd_21#prev_2021|0-24|father|1||||
education_level: long_education|education_level|no|bd_21#prev_2021|0-24|father|1|1,693 (24.3)|24.314||1693
education_level: medium_education|education_level|no|bd_21#prev_2021|0-24|father|1|3,397 (48.8)|48.786||3397
education_level: no_education|education_level|no|bd_21#prev_2021|0-24|father|1|201 (2.9)|2.887||201
education_level: short_education|education_level|no|bd_21#prev_2021|0-24|father|1|1,672 (24.0)|24.013||1672
closest_relative_type: title|closest_relative_type|no|bd_21#prev_2021|0-24|father|1||||
closest_relative_type: father|closest_relative_type|no|bd_21#prev_2021|0-24|father|1|6,963 (100.0)|100||6963
__n|__n|no|bd_22#inc_2016_2021|0-24|father|0|37,378 (100.0)|100||37378
male|male|no|bd_22#inc_2016_2021|0-24|father|0|37,378 (100.0)|100||37378
cci_g: title|cci_g|no|bd_22#inc_2016_2021|0-24|father|0||||
cci_g: +3|cci_g|no|bd_22#inc_2016_2021|0-24|father|0|459 (1.2)|1.228||459
cci_g: 0|cci_g|no|bd_22#inc_2016_2021|0-24|father|0|33,278 (89.0)|89.031||33278
cci_g: 1-2|cci_g|no|bd_22#inc_2016_2021|0-24|father|0|3,641 (9.7)|9.741||3641
age_index|age_index|no|bd_22#inc_2016_2021|0-24|father|0|49.6 (44.5;54.3)|44.457|54.312|49.629
education_level: title|education_level|no|bd_22#inc_2016_2021|0-24|father|0||||
education_level: long_education|education_level|no|bd_22#inc_2016_2021|0-24|father|0|10,514 (28.1)|28.129||10514
education_level: medium_education|education_level|no|bd_22#inc_2016_2021|0-24|father|0|18,971 (50.8)|50.754||18971
education_level: no_education|education_level|no|bd_22#inc_2016_2021|0-24|father|0|1,210 (3.2)|3.237||1210
education_level: short_education|education_level|no|bd_22#inc_2016_2021|0-24|father|0|6,683 (17.9)|17.88||6683
closest_relative_type: title|closest_relative_type|no|bd_22#inc_2016_2021|0-24|father|0||||
closest_relative_type: father|closest_relative_type|no|bd_22#inc_2016_2021|0-24|father|0|37,378 (100.0)|100||37378
__n|__n|no|bd_22#inc_2016_2021|0-24|father|1|37,378 (100.0)|100||37378
male|male|no|bd_22#inc_2016_2021|0-24|father|1|37,378 (100.0)|100||37378
cci_g: title|cci_g|no|bd_22#inc_2016_2021|0-24|father|1||||
cci_g: +3|cci_g|no|bd_22#inc_2016_2021|0-24|father|1|505 (1.4)|1.351||505
cci_g: 0|cci_g|no|bd_22#inc_2016_2021|0-24|father|1|32,865 (87.9)|87.926||32865
cci_g: 1-2|cci_g|no|bd_22#inc_2016_2021|0-24|father|1|4,008 (10.7)|10.723||4008
age_index|age_index|no|bd_22#inc_2016_2021|0-24|father|1|49.3 (43.9;54.1)|43.863|54.125|49.343
education_level: title|education_level|no|bd_22#inc_2016_2021|0-24|father|1||||
education_level: long_education|education_level|no|bd_22#inc_2016_2021|0-24|father|1|9,496 (25.4)|25.405||9496
education_level: medium_education|education_level|no|bd_22#inc_2016_2021|0-24|father|1|18,750 (50.2)|50.163||18750
education_level: no_education|education_level|no|bd_22#inc_2016_2021|0-24|father|1|896 (2.4)|2.397||896
education_level: short_education|education_level|no|bd_22#inc_2016_2021|0-24|father|1|8,236 (22.0)|22.034||8236
closest_relative_type: title|closest_relative_type|no|bd_22#inc_2016_2021|0-24|father|1||||
closest_relative_type: father|closest_relative_type|no|bd_22#inc_2016_2021|0-24|father|1|37,378 (100.0)|100||37378
__n|__n|no|bd_22#prev_2021|0-24|father|0|36,998 (100.0)|100||36998
male|male|no|bd_22#prev_2021|0-24|father|0|36,998 (100.0)|100||36998
cci_g: title|cci_g|no|bd_22#prev_2021|0-24|father|0||||
cci_g: +3|cci_g|no|bd_22#prev_2021|0-24|father|0|430 (1.2)|1.162||430
cci_g: 0|cci_g|no|bd_22#prev_2021|0-24|father|0|32,902 (88.9)|88.929||32902
cci_g: 1-2|cci_g|no|bd_22#prev_2021|0-24|father|0|3,666 (9.9)|9.909||3666
age_index|age_index|no|bd_22#prev_2021|0-24|father|0|50.7 (45.9;55.3)|45.866|55.337|50.729
education_level: title|education_level|no|bd_22#prev_2021|0-24|father|0||||
education_level: long_education|education_level|no|bd_22#prev_2021|0-24|father|0|10,623 (28.7)|28.712||10623
education_level: medium_education|education_level|no|bd_22#prev_2021|0-24|father|0|18,711 (50.6)|50.573||18711
education_level: no_education|education_level|no|bd_22#prev_2021|0-24|father|0|1,164 (3.1)|3.146||1164
education_level: short_education|education_level|no|bd_22#prev_2021|0-24|father|0|6,500 (17.6)|17.569||6500
closest_relative_type: title|closest_relative_type|no|bd_22#prev_2021|0-24|father|0||||
