same_education_req|var_pop|agegroup|closest_relative_type|case_relative|__var|__label|__stat_char|__stat_num2|__stat_num3|__stat_num1
no|bd_05#prev_2021|25-64|parent|0|education_level|education_level: long_education|408 (24.6)|24.5931283905967||408
no|bd_05#prev_2021|25-64|parent|0|education_level|education_level: medium_education|762 (45.9)|45.9312839059674||762
no|bd_05#prev_2021|25-64|parent|0|education_level|education_level: no_education|59 (3.6)|3.55635925256178||59
no|bd_05#prev_2021|25-64|parent|0|education_level|education_level: short_education|430 (25.9)|25.919228450874||430
no|bd_05#prev_2021|25-64|parent|1|__n|__n|1,659 (100.0)|100||1659
no|bd_05#prev_2021|25-64|parent|1|male|male|404 (24.4)|24.3520192887281||404
no|bd_05#prev_2021|25-64|parent|1|cci_g|cci_g: title||||
no|bd_05#prev_2021|25-64|parent|1|cci_g|cci_g: +3|117 (7.1)|7.05244122965642||117
no|bd_05#prev_2021|25-64|parent|1|cci_g|cci_g: 0|1,168 (70.4)|70.4038577456299||1168
no|bd_05#prev_2021|25-64|parent|1|cci_g|cci_g: 1-2|374 (22.5)|22.5437010247136||374
no|bd_05#prev_2021|25-64|parent|1|age_index|age_index|62.5 (56.8;70.9)|56.7540983606557|70.8849315068493|62.468493151
no|bd_05#prev_2021|25-64|parent|1|education_level|education_level: title||||
no|bd_05#prev_2021|25-64|parent|1|education_level|education_level: long_education|413 (24.9)|24.8945147679324||413
no|bd_05#prev_2021|25-64|parent|1|education_level|education_level: medium_education|757 (45.6)|45.6298975286317||757
no|bd_05#prev_2021|25-64|parent|1|education_level|education_level: no_education|66 (4.0)|3.97830018083182||66
no|bd_05#prev_2021|25-64|parent|1|education_level|education_level: short_education|423 (25.5)|25.4972875226039||423
no|bd_05#prev_2021|25-64|partner|0|__n|__n|674 (100.0)|100||674
no|bd_05#prev_2021|25-64|partner|0|male|male|403 (59.8)|59.7922848664688||403
no|bd_05#prev_2021|25-64|partner|0|cci_g|cci_g: title||||
no|bd_05#prev_2021|25-64|partner|0|cci_g|cci_g: +3|10 (1.5)|1.48367952522255||10
no|bd_05#prev_2021|25-64|partner|0|cci_g|cci_g: 0|602 (89.3)|89.3175074183976||602
no|bd_05#prev_2021|25-64|partner|0|cci_g|cci_g: 1-2|62 (9.2)|9.19881305637982||62
no|bd_05#prev_2021|25-64|partner|0|age_index|age_index|43.0 (32.3;55.6)|32.275956284153|55.6493150684931|43.021917808
no|bd_05#prev_2021|25-64|partner|0|education_level|education_level: title||||
no|bd_05#prev_2021|25-64|partner|0|education_level|education_level: long_education|224 (33.2)|33.2344213649851||224
no|bd_05#prev_2021|25-64|partner|0|education_level|education_level: medium_education|316 (46.9)|46.8842729970326||316
no|bd_05#prev_2021|25-64|partner|0|education_level|education_level: no_education|30 (4.5)|4.45103857566765||30
no|bd_05#prev_2021|25-64|partner|0|education_level|education_level: short_education|104 (15.4)|15.4302670623145||104
no|bd_05#prev_2021|25-64|partner|1|__n|__n|674 (100.0)|100||674
no|bd_05#prev_2021|25-64|partner|1|male|male|406 (60.2)|60.2373887240356||406
no|bd_05#prev_2021|25-64|partner|1|cci_g|cci_g: title||||
no|bd_05#prev_2021|25-64|partner|1|cci_g|cci_g: +3|17 (2.5)|2.52225519287833||17
no|bd_05#prev_2021|25-64|partner|1|cci_g|cci_g: 0|551 (81.8)|81.7507418397626||551
no|bd_05#prev_2021|25-64|partner|1|cci_g|cci_g: 1-2|106 (15.7)|15.727002967359||106
no|bd_05#prev_2021|25-64|partner|1|age_index|age_index|43.7 (32.6;55.9)|32.5683060109289|55.9287671232876|43.664383562
no|bd_05#prev_2021|25-64|partner|1|education_level|education_level: title||||
no|bd_05#prev_2021|25-64|partner|1|education_level|education_level: long_education|177 (26.3)|26.2611275964391||177
no|bd_05#prev_2021|25-64|partner|1|education_level|education_level: medium_education|287 (42.6)|42.5816023738872||287
no|bd_05#prev_2021|25-64|partner|1|education_level|education_level: no_education|21 (3.1)|3.11572700296735||21
no|bd_05#prev_2021|25-64|partner|1|education_level|education_level: short_education|189 (28.0)|28.0415430267062||189
no|bd_05#prev_2021|25-64|sibling|0|__n|__n|697 (100.0)|100||697
no|bd_05#prev_2021|25-64|sibling|0|male|male|338 (48.5)|48.493543758967||338
no|bd_05#prev_2021|25-64|sibling|0|cci_g|cci_g: title||||
no|bd_05#prev_2021|25-64|sibling|0|cci_g|cci_g: +3|18 (2.6)|2.58249641319942||18
no|bd_05#prev_2021|25-64|sibling|0|cci_g|cci_g: 0|592 (84.9)|84.93543758967||592
no|bd_05#prev_2021|25-64|sibling|0|cci_g|cci_g: 1-2|87 (12.5)|12.4820659971305||87
no|bd_05#prev_2021|25-64|sibling|0|age_index|age_index|51.6 (35.0;59.6)|34.9753424657534|59.6465753424657|51.564383562
no|bd_05#prev_2021|25-64|sibling|0|education_level|education_level: title||||
no|bd_05#prev_2021|25-64|sibling|0|education_level|education_level: long_education|178 (25.5)|25.5380200860832||178
no|bd_05#prev_2021|25-64|sibling|0|education_level|education_level: medium_education|326 (46.8)|46.7718794835007||326
no|bd_05#prev_2021|25-64|sibling|0|education_level|education_level: no_education|11 (1.6)|1.57819225251076||11
no|bd_05#prev_2021|25-64|sibling|0|education_level|education_level: short_education|182 (26.1)|26.1119081779053||182
no|bd_05#prev_2021|25-64|sibling|1|__n|__n|697 (100.0)|100||697
no|bd_05#prev_2021|25-64|sibling|1|male|male|334 (47.9)|47.9196556671449||334
no|bd_05#prev_2021|25-64|sibling|1|cci_g|cci_g: title||||
no|bd_05#prev_2021|25-64|sibling|1|cci_g|cci_g: +3|15 (2.2)|2.15208034433285||15
no|bd_05#prev_2021|25-64|sibling|1|cci_g|cci_g: 0|583 (83.6)|83.6441893830703||583
no|bd_05#prev_2021|25-64|sibling|1|cci_g|cci_g: 1-2|99 (14.2)|14.2037302725968||99
no|bd_05#prev_2021|25-64|sibling|1|age_index|age_index|49.1 (33.5;57.6)|33.4986301369863|57.613698630137|49.098630137
no|bd_05#prev_2021|25-64|sibling|1|education_level|education_level: title||||
no|bd_05#prev_2021|25-64|sibling|1|education_level|education_level: long_education|179 (25.7)|25.6814921090387||179
no|bd_05#prev_2021|25-64|sibling|1|education_level|education_level: medium_education|317 (45.5)|45.480631276901||317
no|bd_05#prev_2021|25-64|sibling|1|education_level|education_level: no_education|11 (1.6)|1.57819225251076||11
no|bd_05#prev_2021|25-64|sibling|1|education_level|education_level: short_education|190 (27.3)|27.2596843615495||190
no|bd_05#prev_2021|65+|child|0|__n|__n|192 (100.0)|100||192
no|bd_05#prev_2021|65+|child|0|male|male|93 (48.4)|48.4375||93
no|bd_05#prev_2021|65+|child|0|cci_g|cci_g: title||||
no|bd_05#prev_2021|65+|child|0|cci_g|cci_g: +3|*|M|M|M
no|bd_05#prev_2021|65+|child|0|cci_g|cci_g: 0|168 (87.5)|87.5||168
no|bd_05#prev_2021|65+|child|0|cci_g|cci_g: 1-2|*|M|M|M
no|bd_05#prev_2021|65+|child|0|age_index|age_index|48.9 (42.3;55.8)|42.3136986301369|55.7520547945205|48.889714799
no|bd_05#prev_2021|65+|child|0|education_level|education_level: title||||
no|bd_05#prev_2021|65+|child|0|education_level|education_level: long_education|69 (35.9)|35.9375||69
no|bd_05#prev_2021|65+|child|0|education_level|education_level: medium_education|93 (48.4)|48.4375||93
no|bd_05#prev_2021|65+|child|0|education_level|education_level: no_education|0 (0.0)|0||0
no|bd_05#prev_2021|65+|child|0|education_level|education_level: short_education|30 (15.6)|15.625||30
no|bd_05#prev_2021|65+|child|1|__n|__n|192 (100.0)|100||192
no|bd_05#prev_2021|65+|child|1|male|male|101 (52.6)|52.6041666666666||101
no|bd_05#prev_2021|65+|child|1|cci_g|cci_g: title||||
no|bd_05#prev_2021|65+|child|1|cci_g|cci_g: +3|*|M|M|M
no|bd_05#prev_2021|65+|child|1|cci_g|cci_g: 0|176 (91.7)|91.6666666666666||176
no|bd_05#prev_2021|65+|child|1|cci_g|cci_g: 1-2|*|M|M|M
no|bd_05#prev_2021|65+|child|1|age_index|age_index|48.7 (41.0;54.8)|40.9716296129949|54.8095890410959|48.715846995
no|bd_05#prev_2021|65+|child|1|education_level|education_level: title||||
no|bd_05#prev_2021|65+|child|1|education_level|education_level: long_education|61 (31.8)|31.7708333333333||61
no|bd_05#prev_2021|65+|child|1|education_level|education_level: medium_education|92 (47.9)|47.9166666666666||92
no|bd_05#prev_2021|65+|child|1|education_level|education_level: no_education|*|M|M|M
no|bd_05#prev_2021|65+|child|1|education_level|education_level: short_education|*|M|M|M
no|bd_05#prev_2021|65+|grouped|0|__n|__n|404 (100.0)|100||404
no|bd_05#prev_2021|65+|grouped|0|male|male|186 (46.0)|46.039603960396||186
no|bd_05#prev_2021|65+|grouped|0|cci_g|cci_g: title||||
no|bd_05#prev_2021|65+|grouped|0|cci_g|cci_g: +3|20 (5.0)|4.95049504950495||20
no|bd_05#prev_2021|65+|grouped|0|cci_g|cci_g: 0|307 (76.0)|75.990099009901||307
no|bd_05#prev_2021|65+|grouped|0|cci_g|cci_g: 1-2|77 (19.1)|19.059405940594||77
no|bd_05#prev_2021|65+|grouped|0|age_index|age_index|63.1 (49.5;72.6)|49.5164383561644|72.6051912568306|63.119178082
no|bd_05#prev_2021|65+|grouped|0|education_level|education_level: title||||
no|bd_05#prev_2021|65+|grouped|0|education_level|education_level: long_education|122 (30.2)|30.1980198019802||122
no|bd_05#prev_2021|65+|grouped|0|education_level|education_level: medium_education|194 (48.0)|48.019801980198||194
no|bd_05#prev_2021|65+|grouped|0|education_level|education_level: no_education|10 (2.5)|2.47524752475247||10
no|bd_05#prev_2021|65+|grouped|0|education_level|education_level: short_education|78 (19.3)|19.3069306930693||78
no|bd_05#prev_2021|65+|grouped|1|__n|__n|404 (100.0)|100||404
no|bd_05#prev_2021|65+|grouped|1|male|male|194 (48.0)|48.019801980198||194
no|bd_05#prev_2021|65+|grouped|1|cci_g|cci_g: title||||
no|bd_05#prev_2021|65+|grouped|1|cci_g|cci_g: +3|31 (7.7)|7.67326732673267||31
no|bd_05#prev_2021|65+|grouped|1|cci_g|cci_g: 0|299 (74.0)|74.009900990099||299
no|bd_05#prev_2021|65+|grouped|1|cci_g|cci_g: 1-2|74 (18.3)|18.3168316831683||74
no|bd_05#prev_2021|65+|grouped|1|age_index|age_index|61.9 (49.3;71.5)|49.3356164383561|71.4780821917808|61.884931507
no|bd_05#prev_2021|65+|grouped|1|education_level|education_level: title||||
no|bd_05#prev_2021|65+|grouped|1|education_level|education_level: long_education|105 (26.0)|25.9900990099009||105
no|bd_05#prev_2021|65+|grouped|1|education_level|education_level: medium_education|183 (45.3)|45.2970297029703||183
no|bd_05#prev_2021|65+|grouped|1|education_level|education_level: no_education|16 (4.0)|3.96039603960396||16
no|bd_05#prev_2021|65+|grouped|1|education_level|education_level: short_education|100 (24.8)|24.7524752475247||100
no|bd_05#prev_2021|65+|partner|0|__n|__n|212 (100.0)|100||212
no|bd_05#prev_2021|65+|partner|0|male|male|93 (43.9)|43.8679245283018||93
no|bd_05#prev_2021|65+|partner|0|cci_g|cci_g: title||||
no|bd_05#prev_2021|65+|partner|0|cci_g|cci_g: +3|16 (7.5)|7.54716981132075||16
no|bd_05#prev_2021|65+|partner|0|cci_g|cci_g: 0|139 (65.6)|65.566037735849||139
no|bd_05#prev_2021|65+|partner|0|cci_g|cci_g: 1-2|57 (26.9)|26.8867924528301||57
no|bd_05#prev_2021|65+|partner|0|age_index|age_index|72.1 (66.9;77.3)|66.931506849315|77.2890410958904|72.135245902
no|bd_05#prev_2021|65+|partner|0|education_level|education_level: title||||
no|bd_05#prev_2021|65+|partner|0|education_level|education_level: long_education|53 (25.0)|25||53
no|bd_05#prev_2021|65+|partner|0|education_level|education_level: medium_education|101 (47.6)|47.6415094339622||101
no|bd_05#prev_2021|65+|partner|0|education_level|education_level: no_education|10 (4.7)|4.71698113207547||10
no|bd_05#prev_2021|65+|partner|0|education_level|education_level: short_education|48 (22.6)|22.6415094339622||48
no|bd_05#prev_2021|65+|partner|1|__n|__n|212 (100.0)|100||212
no|bd_05#prev_2021|65+|partner|1|male|male|93 (43.9)|43.8679245283018||93
no|bd_05#prev_2021|65+|partner|1|cci_g|cci_g: title||||
no|bd_05#prev_2021|65+|partner|1|cci_g|cci_g: +3|29 (13.7)|13.6792452830188||29
no|bd_05#prev_2021|65+|partner|1|cci_g|cci_g: 0|123 (58.0)|58.0188679245283||123
no|bd_05#prev_2021|65+|partner|1|cci_g|cci_g: 1-2|60 (28.3)|28.3018867924528||60
no|bd_05#prev_2021|65+|partner|1|age_index|age_index|71.2 (67.2;77.0)|67.2191780821917|77.0273972602739|71.168493151
no|bd_05#prev_2021|65+|partner|1|education_level|education_level: title||||
no|bd_05#prev_2021|65+|partner|1|education_level|education_level: long_education|44 (20.8)|20.754716981132||44
no|bd_05#prev_2021|65+|partner|1|education_level|education_level: medium_education|91 (42.9)|42.9245283018868||91
no|bd_05#prev_2021|65+|partner|1|education_level|education_level: no_education|15 (7.1)|7.0754716981132||15
no|bd_05#prev_2021|65+|partner|1|education_level|education_level: short_education|62 (29.2)|29.2452830188679||62
no|bd_06#inc_2016_2021|0-24|father|0|__n|__n|27 (100.0)|100||27
no|bd_06#inc_2016_2021|0-24|father|0|male|male|27 (100.0)|100||27
no|bd_06#inc_2016_2021|0-24|father|0|cci_g|cci_g: title||||
no|bd_06#inc_2016_2021|0-24|father|0|cci_g|cci_g: +3|*|M|M|M
no|bd_06#inc_2016_2021|0-24|father|0|cci_g|cci_g: 0|*|M|M|M
no|bd_06#inc_2016_2021|0-24|father|0|cci_g|cci_g: 1-2|*|M|M|M
no|bd_06#inc_2016_2021|0-24|father|0|age_index|age_index|44.7 (38.1;53.0)|38.1495396362003|53.0379968560521|44.742465753
no|bd_06#inc_2016_2021|0-24|father|0|education_level|education_level: title||||
no|bd_06#inc_2016_2021|0-24|father|0|education_level|education_level: long_education|12 (44.4)|44.4444444444444||12
no|bd_06#inc_2016_2021|0-24|father|0|education_level|education_level: medium_education|*|M|M|M
no|bd_06#inc_2016_2021|0-24|father|0|education_level|education_level: no_education|0 (0.0)|0||0
no|bd_06#inc_2016_2021|0-24|father|0|education_level|education_level: short_education|*|M|M|M
no|bd_06#inc_2016_2021|0-24|father|1|__n|__n|27 (100.0)|100||27
no|bd_06#inc_2016_2021|0-24|father|1|male|male|27 (100.0)|100||27
no|bd_06#inc_2016_2021|0-24|father|1|cci_g|cci_g: title||||
no|bd_06#inc_2016_2021|0-24|father|1|cci_g|cci_g: +3|0 (0.0)|0||0
no|bd_06#inc_2016_2021|0-24|father|1|cci_g|cci_g: 0|21 (77.8)|77.7777777777777||21
no|bd_06#inc_2016_2021|0-24|father|1|cci_g|cci_g: 1-2|6 (22.2)|22.2222222222222||6
no|bd_06#inc_2016_2021|0-24|father|1|age_index|age_index|48.8 (39.2;54.3)|39.2055393367767|54.3305112658133|48.794520548
no|bd_06#inc_2016_2021|0-24|father|1|education_level|education_level: title||||
no|bd_06#inc_2016_2021|0-24|father|1|education_level|education_level: long_education|7 (25.9)|25.9259259259259||7
no|bd_06#inc_2016_2021|0-24|father|1|education_level|education_level: medium_education|11 (40.7)|40.7407407407407||11
no|bd_06#inc_2016_2021|0-24|father|1|education_level|education_level: no_education|0 (0.0)|0||0
no|bd_06#inc_2016_2021|0-24|father|1|education_level|education_level: short_education|9 (33.3)|33.3333333333333||9
no|bd_06#inc_2016_2021|0-24|mother|0|__n|__n|28 (100.0)|100||28
no|bd_06#inc_2016_2021|0-24|mother|0|male|male|0 (0.0)|0||0
no|bd_06#inc_2016_2021|0-24|mother|0|cci_g|cci_g: title||||
no|bd_06#inc_2016_2021|0-24|mother|0|cci_g|cci_g: +3|0 (0.0)|0||0
no|bd_06#inc_2016_2021|0-24|mother|0|cci_g|cci_g: 0|28 (100.0)|100||28
no|bd_06#inc_2016_2021|0-24|mother|0|cci_g|cci_g: 1-2|0 (0.0)|0||0
no|bd_06#inc_2016_2021|0-24|mother|0|age_index|age_index|43.8 (35.5;50.2)|35.4520547945205|50.1656523691893|43.78662325
no|bd_06#inc_2016_2021|0-24|mother|0|education_level|education_level: title||||
no|bd_06#inc_2016_2021|0-24|mother|0|education_level|education_level: long_education|12 (42.9)|42.8571428571428||12
no|bd_06#inc_2016_2021|0-24|mother|0|education_level|education_level: medium_education|*|M|M|M
no|bd_06#inc_2016_2021|0-24|mother|0|education_level|education_level: no_education|*|M|M|M
no|bd_06#inc_2016_2021|0-24|mother|0|education_level|education_level: short_education|*|M|M|M
no|bd_06#inc_2016_2021|0-24|mother|1|__n|__n|28 (100.0)|100||28
no|bd_06#inc_2016_2021|0-24|mother|1|male|male|0 (0.0)|0||0
no|bd_06#inc_2016_2021|0-24|mother|1|cci_g|cci_g: title||||
no|bd_06#inc_2016_2021|0-24|mother|1|cci_g|cci_g: +3|0 (0.0)|0||0
no|bd_06#inc_2016_2021|0-24|mother|1|cci_g|cci_g: 0|23 (82.1)|82.1428571428571||23
no|bd_06#inc_2016_2021|0-24|mother|1|cci_g|cci_g: 1-2|5 (17.9)|17.8571428571428||5
no|bd_06#inc_2016_2021|0-24|mother|1|age_index|age_index|46.8 (37.3;51.8)|37.2734785537839|51.7549779175088|46.804483869
no|bd_06#inc_2016_2021|0-24|mother|1|education_level|education_level: title||||
no|bd_06#inc_2016_2021|0-24|mother|1|education_level|education_level: long_education|14 (50.0)|50||14
no|bd_06#inc_2016_2021|0-24|mother|1|education_level|education_level: medium_education|8 (28.6)|28.5714285714285||8
no|bd_06#inc_2016_2021|0-24|mother|1|education_level|education_level: no_education|0 (0.0)|0||0
no|bd_06#inc_2016_2021|0-24|mother|1|education_level|education_level: short_education|6 (21.4)|21.4285714285714||6
no|bd_06#inc_2016_2021|25-64|child|0|__n|__n|566 (100.0)|100||566
no|bd_06#inc_2016_2021|25-64|child|0|male|male|278 (49.1)|49.1166077738516||278
no|bd_06#inc_2016_2021|25-64|child|0|cci_g|cci_g: title||||
no|bd_06#inc_2016_2021|25-64|child|0|cci_g|cci_g: +3|*|M|M|M
no|bd_06#inc_2016_2021|25-64|child|0|cci_g|cci_g: 0|517 (91.3)|91.3427561837456||517
no|bd_06#inc_2016_2021|25-64|child|0|cci_g|cci_g: 1-2|*|M|M|M
no|bd_06#inc_2016_2021|25-64|child|0|age_index|age_index|30.0 (22.7;36.4)|22.7331012800359|36.4016393442622|29.982895426
no|bd_06#inc_2016_2021|25-64|child|0|education_level|education_level: title||||
no|bd_06#inc_2016_2021|25-64|child|0|education_level|education_level: long_education|132 (23.3)|23.321554770318||132
no|bd_06#inc_2016_2021|25-64|child|0|education_level|education_level: medium_education|211 (37.3)|37.2791519434628||211
no|bd_06#inc_2016_2021|25-64|child|0|education_level|education_level: no_education|17 (3.0)|3.00353356890459||17
no|bd_06#inc_2016_2021|25-64|child|0|education_level|education_level: short_education|206 (36.4)|36.3957597173144||206
no|bd_06#inc_2016_2021|25-64|child|1|__n|__n|566 (100.0)|100||566
no|bd_06#inc_2016_2021|25-64|child|1|male|male|282 (49.8)|49.8233215547703||282
no|bd_06#inc_2016_2021|25-64|child|1|cci_g|cci_g: title||||
no|bd_06#inc_2016_2021|25-64|child|1|cci_g|cci_g: +3|5 (0.9)|0.88339222614841||5
no|bd_06#inc_2016_2021|25-64|child|1|cci_g|cci_g: 0|529 (93.5)|93.4628975265017||529
no|bd_06#inc_2016_2021|25-64|child|1|cci_g|cci_g: 1-2|32 (5.7)|5.65371024734982||32
no|bd_06#inc_2016_2021|25-64|child|1|age_index|age_index|31.9 (25.5;37.5)|25.4958904109589|37.5123287671232|31.898802306
no|bd_06#inc_2016_2021|25-64|child|1|education_level|education_level: title||||
no|bd_06#inc_2016_2021|25-64|child|1|education_level|education_level: long_education|132 (23.3)|23.321554770318||132
no|bd_06#inc_2016_2021|25-64|child|1|education_level|education_level: medium_education|195 (34.5)|34.4522968197879||195
no|bd_06#inc_2016_2021|25-64|child|1|education_level|education_level: no_education|15 (2.7)|2.65017667844523||15
no|bd_06#inc_2016_2021|25-64|child|1|education_level|education_level: short_education|224 (39.6)|39.5759717314487||224
no|bd_06#inc_2016_2021|25-64|grouped|0|__n|__n|2,829 (100.0)|100||2829
no|bd_06#inc_2016_2021|25-64|grouped|0|male|male|1,227 (43.4)|43.3722163308589||1227
no|bd_06#inc_2016_2021|25-64|grouped|0|cci_g|cci_g: title||||
no|bd_06#inc_2016_2021|25-64|grouped|0|cci_g|cci_g: +3|103 (3.6)|3.64086249558147||103
no|bd_06#inc_2016_2021|25-64|grouped|0|cci_g|cci_g: 0|2,235 (79.0)|79.0031813361612||2235
no|bd_06#inc_2016_2021|25-64|grouped|0|cci_g|cci_g: 1-2|491 (17.4)|17.3559561682573||491
no|bd_06#inc_2016_2021|25-64|grouped|0|age_index|age_index|57.6 (48.0;63.6)|47.9917808219178|63.6465753424657|57.635167303
no|bd_06#inc_2016_2021|25-64|grouped|0|education_level|education_level: title||||
no|bd_06#inc_2016_2021|25-64|grouped|0|education_level|education_level: long_education|727 (25.7)|25.6981265464828||727
no|bd_06#inc_2016_2021|25-64|grouped|0|education_level|education_level: medium_education|1,292 (45.7)|45.6698480028278||1292
no|bd_06#inc_2016_2021|25-64|grouped|0|education_level|education_level: no_education|106 (3.7)|3.74690703428773||106
no|bd_06#inc_2016_2021|25-64|grouped|0|education_level|education_level: short_education|704 (24.9)|24.8851184164015||704
no|bd_06#inc_2016_2021|25-64|grouped|1|__n|__n|2,829 (100.0)|100||2829
no|bd_06#inc_2016_2021|25-64|grouped|1|male|male|1,255 (44.4)|44.361965358784||1255
