__label|__var|additional_relative_req|var_pop|agegroup|closest_relative_group|case_relative|__stat_char|__stat_num2|__stat_num3|__stat_num1
education_level: title|education_level|no|bd_16#prev_2021|25-64|parent|0||||
education_level: long_education|education_level|no|bd_16#prev_2021|25-64|parent|0|161 (20.7)|20.7207207207207||161
education_level: medium_education|education_level|no|bd_16#prev_2021|25-64|parent|0|349 (44.9)|44.9163449163449||349
education_level: no_education|education_level|no|bd_16#prev_2021|25-64|parent|0|35 (4.5)|4.5045045045045||35
education_level: short_education|education_level|no|bd_16#prev_2021|25-64|parent|0|232 (29.9)|29.8584298584298||232
closest_relative_type: title|closest_relative_type|no|bd_16#prev_2021|25-64|parent|0||||
closest_relative_type: father|closest_relative_type|no|bd_16#prev_2021|25-64|parent|0|218 (28.1)|28.056628056628||218
closest_relative_type: mother|closest_relative_type|no|bd_16#prev_2021|25-64|parent|0|559 (71.9)|71.9433719433719||559
__n|__n|no|bd_16#prev_2021|25-64|parent|1|777 (100.0)|100||777
male|male|no|bd_16#prev_2021|25-64|parent|1|218 (28.1)|28.056628056628||218
cci_g: title|cci_g|no|bd_16#prev_2021|25-64|parent|1||||
cci_g: +3|cci_g|no|bd_16#prev_2021|25-64|parent|1|53 (6.8)|6.82110682110682||53
cci_g: 0|cci_g|no|bd_16#prev_2021|25-64|parent|1|506 (65.1)|65.1222651222651||506
cci_g: 1-2|cci_g|no|bd_16#prev_2021|25-64|parent|1|218 (28.1)|28.056628056628||218
age_index|age_index|no|bd_16#prev_2021|25-64|parent|1|67.6 (59.9;75.7)|59.9397260273972|75.7232876712328|67.564383562
education_level: title|education_level|no|bd_16#prev_2021|25-64|parent|1||||
education_level: long_education|education_level|no|bd_16#prev_2021|25-64|parent|1|174 (22.4)|22.3938223938223||174
education_level: medium_education|education_level|no|bd_16#prev_2021|25-64|parent|1|338 (43.5)|43.5006435006435||338
education_level: no_education|education_level|no|bd_16#prev_2021|25-64|parent|1|33 (4.2)|4.24710424710424||33
education_level: short_education|education_level|no|bd_16#prev_2021|25-64|parent|1|232 (29.9)|29.8584298584298||232
closest_relative_type: title|closest_relative_type|no|bd_16#prev_2021|25-64|parent|1||||
closest_relative_type: father|closest_relative_type|no|bd_16#prev_2021|25-64|parent|1|218 (28.1)|28.056628056628||218
closest_relative_type: mother|closest_relative_type|no|bd_16#prev_2021|25-64|parent|1|559 (71.9)|71.9433719433719||559
__n|__n|no|bd_17#inc_2016_2021|25-64|parent|0|87 (100.0)|100||87
male|male|no|bd_17#inc_2016_2021|25-64|parent|0|22 (25.3)|25.287356321839||22
cci_g: title|cci_g|no|bd_17#inc_2016_2021|25-64|parent|0||||
cci_g: +3|cci_g|no|bd_17#inc_2016_2021|25-64|parent|0|11 (12.6)|12.6436781609195||11
cci_g: 0|cci_g|no|bd_17#inc_2016_2021|25-64|parent|0|51 (58.6)|58.6206896551724||51
cci_g: 1-2|cci_g|no|bd_17#inc_2016_2021|25-64|parent|0|25 (28.7)|28.735632183908||25
age_index|age_index|no|bd_17#inc_2016_2021|25-64|parent|0|71.5 (64.0;80.5)|63.9506849315068|80.4954188187738|71.480874317
education_level: title|education_level|no|bd_17#inc_2016_2021|25-64|parent|0||||
education_level: long_education|education_level|no|bd_17#inc_2016_2021|25-64|parent|0|*|M|M|M
education_level: medium_education|education_level|no|bd_17#inc_2016_2021|25-64|parent|0|31 (35.6)|35.6321839080459||31
education_level: no_education|education_level|no|bd_17#inc_2016_2021|25-64|parent|0|*|M|M|M
education_level: short_education|education_level|no|bd_17#inc_2016_2021|25-64|parent|0|39 (44.8)|44.8275862068965||39
closest_relative_type: title|closest_relative_type|no|bd_17#inc_2016_2021|25-64|parent|0||||
closest_relative_type: father|closest_relative_type|no|bd_17#inc_2016_2021|25-64|parent|0|22 (25.3)|25.287356321839||22
closest_relative_type: mother|closest_relative_type|no|bd_17#inc_2016_2021|25-64|parent|0|65 (74.7)|74.7126436781609||65
__n|__n|no|bd_17#inc_2016_2021|25-64|parent|1|87 (100.0)|100||87
male|male|no|bd_17#inc_2016_2021|25-64|parent|1|22 (25.3)|25.287356321839||22
cci_g: title|cci_g|no|bd_17#inc_2016_2021|25-64|parent|1||||
cci_g: +3|cci_g|no|bd_17#inc_2016_2021|25-64|parent|1|11 (12.6)|12.6436781609195||11
cci_g: 0|cci_g|no|bd_17#inc_2016_2021|25-64|parent|1|53 (60.9)|60.919540229885||53
cci_g: 1-2|cci_g|no|bd_17#inc_2016_2021|25-64|parent|1|23 (26.4)|26.4367816091954||23
age_index|age_index|no|bd_17#inc_2016_2021|25-64|parent|1|70.7 (62.5;80.0)|62.490156448836|80.0054794520548|70.676712329
education_level: title|education_level|no|bd_17#inc_2016_2021|25-64|parent|1||||
education_level: long_education|education_level|no|bd_17#inc_2016_2021|25-64|parent|1|*|M|M|M
education_level: medium_education|education_level|no|bd_17#inc_2016_2021|25-64|parent|1|32 (36.8)|36.7816091954023||32
education_level: no_education|education_level|no|bd_17#inc_2016_2021|25-64|parent|1|*|M|M|M
education_level: short_education|education_level|no|bd_17#inc_2016_2021|25-64|parent|1|39 (44.8)|44.8275862068965||39
closest_relative_type: title|closest_relative_type|no|bd_17#inc_2016_2021|25-64|parent|1||||
closest_relative_type: father|closest_relative_type|no|bd_17#inc_2016_2021|25-64|parent|1|22 (25.3)|25.287356321839||22
closest_relative_type: mother|closest_relative_type|no|bd_17#inc_2016_2021|25-64|parent|1|65 (74.7)|74.7126436781609||65
__n|__n|no|bd_17#prev_2021|25-64|parent|0|315 (100.0)|100||315
male|male|no|bd_17#prev_2021|25-64|parent|0|81 (25.7)|25.7142857142857||81
cci_g: title|cci_g|no|bd_17#prev_2021|25-64|parent|0||||
cci_g: +3|cci_g|no|bd_17#prev_2021|25-64|parent|0|19 (6.0)|6.03174603174603||19
cci_g: 0|cci_g|no|bd_17#prev_2021|25-64|parent|0|210 (66.7)|66.6666666666666||210
cci_g: 1-2|cci_g|no|bd_17#prev_2021|25-64|parent|0|86 (27.3)|27.3015873015873||86
age_index|age_index|no|bd_17#prev_2021|25-64|parent|0|68.6 (61.2;76.7)|61.1945205479452|76.7267759562841|68.590163934
education_level: title|education_level|no|bd_17#prev_2021|25-64|parent|0||||
education_level: long_education|education_level|no|bd_17#prev_2021|25-64|parent|0|65 (20.6)|20.6349206349206||65
education_level: medium_education|education_level|no|bd_17#prev_2021|25-64|parent|0|141 (44.8)|44.7619047619047||141
education_level: no_education|education_level|no|bd_17#prev_2021|25-64|parent|0|10 (3.2)|3.17460317460317||10
education_level: short_education|education_level|no|bd_17#prev_2021|25-64|parent|0|99 (31.4)|31.4285714285714||99
closest_relative_type: title|closest_relative_type|no|bd_17#prev_2021|25-64|parent|0||||
closest_relative_type: father|closest_relative_type|no|bd_17#prev_2021|25-64|parent|0|81 (25.7)|25.7142857142857||81
closest_relative_type: mother|closest_relative_type|no|bd_17#prev_2021|25-64|parent|0|234 (74.3)|74.2857142857143||234
__n|__n|no|bd_17#prev_2021|25-64|parent|1|315 (100.0)|100||315
male|male|no|bd_17#prev_2021|25-64|parent|1|81 (25.7)|25.7142857142857||81
cci_g: title|cci_g|no|bd_17#prev_2021|25-64|parent|1||||
cci_g: +3|cci_g|no|bd_17#prev_2021|25-64|parent|1|26 (8.3)|8.25396825396825||26
cci_g: 0|cci_g|no|bd_17#prev_2021|25-64|parent|1|196 (62.2)|62.2222222222222||196
cci_g: 1-2|cci_g|no|bd_17#prev_2021|25-64|parent|1|93 (29.5)|29.5238095238095||93
age_index|age_index|no|bd_17#prev_2021|25-64|parent|1|68.1 (60.8;77.2)|60.7677595628415|77.2246575342465|68.136612022
education_level: title|education_level|no|bd_17#prev_2021|25-64|parent|1||||
education_level: long_education|education_level|no|bd_17#prev_2021|25-64|parent|1|66 (21.0)|20.9523809523809||66
education_level: medium_education|education_level|no|bd_17#prev_2021|25-64|parent|1|147 (46.7)|46.6666666666666||147
education_level: no_education|education_level|no|bd_17#prev_2021|25-64|parent|1|14 (4.4)|4.44444444444444||14
education_level: short_education|education_level|no|bd_17#prev_2021|25-64|parent|1|88 (27.9)|27.9365079365079||88
closest_relative_type: title|closest_relative_type|no|bd_17#prev_2021|25-64|parent|1||||
closest_relative_type: father|closest_relative_type|no|bd_17#prev_2021|25-64|parent|1|81 (25.7)|25.7142857142857||81
closest_relative_type: mother|closest_relative_type|no|bd_17#prev_2021|25-64|parent|1|234 (74.3)|74.2857142857143||234
__n|__n|no|bd_18#inc_2016_2021|25-64|parent|0|299 (100.0)|100||299
male|male|no|bd_18#inc_2016_2021|25-64|parent|0|62 (20.7)|20.7357859531772||62
cci_g: title|cci_g|no|bd_18#inc_2016_2021|25-64|parent|0||||
cci_g: +3|cci_g|no|bd_18#inc_2016_2021|25-64|parent|0|30 (10.0)|10.0334448160535||30
cci_g: 0|cci_g|no|bd_18#inc_2016_2021|25-64|parent|0|182 (60.9)|60.8695652173913||182
cci_g: 1-2|cci_g|no|bd_18#inc_2016_2021|25-64|parent|0|87 (29.1)|29.0969899665551||87
age_index|age_index|no|bd_18#inc_2016_2021|25-64|parent|0|75.5 (65.3;81.7)|65.3499663148439|81.6776854554981|75.520547945
education_level: title|education_level|no|bd_18#inc_2016_2021|25-64|parent|0||||
education_level: long_education|education_level|no|bd_18#inc_2016_2021|25-64|parent|0|44 (14.7)|14.7157190635451||44
education_level: medium_education|education_level|no|bd_18#inc_2016_2021|25-64|parent|0|132 (44.1)|44.1471571906354||132
education_level: no_education|education_level|no|bd_18#inc_2016_2021|25-64|parent|0|14 (4.7)|4.68227424749163||14
education_level: short_education|education_level|no|bd_18#inc_2016_2021|25-64|parent|0|109 (36.5)|36.4548494983277||109
closest_relative_type: title|closest_relative_type|no|bd_18#inc_2016_2021|25-64|parent|0||||
closest_relative_type: father|closest_relative_type|no|bd_18#inc_2016_2021|25-64|parent|0|62 (20.7)|20.7357859531772||62
closest_relative_type: mother|closest_relative_type|no|bd_18#inc_2016_2021|25-64|parent|0|237 (79.3)|79.2642140468227||237
__n|__n|no|bd_18#inc_2016_2021|25-64|parent|1|299 (100.0)|100||299
male|male|no|bd_18#inc_2016_2021|25-64|parent|1|62 (20.7)|20.7357859531772||62
cci_g: title|cci_g|no|bd_18#inc_2016_2021|25-64|parent|1||||
cci_g: +3|cci_g|no|bd_18#inc_2016_2021|25-64|parent|1|31 (10.4)|10.3678929765886||31
cci_g: 0|cci_g|no|bd_18#inc_2016_2021|25-64|parent|1|175 (58.5)|58.5284280936455||175
cci_g: 1-2|cci_g|no|bd_18#inc_2016_2021|25-64|parent|1|93 (31.1)|31.1036789297658||93
age_index|age_index|no|bd_18#inc_2016_2021|25-64|parent|1|73.8 (65.4;82.1)|65.4055019088255|82.1365895650872|73.81369863
education_level: title|education_level|no|bd_18#inc_2016_2021|25-64|parent|1||||
education_level: long_education|education_level|no|bd_18#inc_2016_2021|25-64|parent|1|38 (12.7)|12.7090301003344||38
education_level: medium_education|education_level|no|bd_18#inc_2016_2021|25-64|parent|1|110 (36.8)|36.7892976588628||110
education_level: no_education|education_level|no|bd_18#inc_2016_2021|25-64|parent|1|12 (4.0)|4.0133779264214||12
education_level: short_education|education_level|no|bd_18#inc_2016_2021|25-64|parent|1|139 (46.5)|46.4882943143812||139
closest_relative_type: title|closest_relative_type|no|bd_18#inc_2016_2021|25-64|parent|1||||
closest_relative_type: father|closest_relative_type|no|bd_18#inc_2016_2021|25-64|parent|1|62 (20.7)|20.7357859531772||62
closest_relative_type: mother|closest_relative_type|no|bd_18#inc_2016_2021|25-64|parent|1|237 (79.3)|79.2642140468227||237
__n|__n|no|bd_18#prev_2021|25-64|parent|0|576 (100.0)|100||576
male|male|no|bd_18#prev_2021|25-64|parent|0|126 (21.9)|21.875||126
cci_g: title|cci_g|no|bd_18#prev_2021|25-64|parent|0||||
cci_g: +3|cci_g|no|bd_18#prev_2021|25-64|parent|0|53 (9.2)|9.20138888888889||53
cci_g: 0|cci_g|no|bd_18#prev_2021|25-64|parent|0|367 (63.7)|63.7152777777777||367
cci_g: 1-2|cci_g|no|bd_18#prev_2021|25-64|parent|0|156 (27.1)|27.0833333333333||156
age_index|age_index|no|bd_18#prev_2021|25-64|parent|0|74.8 (66.5;81.1)|66.5465753424657|81.0780821917808|74.847945205
education_level: title|education_level|no|bd_18#prev_2021|25-64|parent|0||||
education_level: long_education|education_level|no|bd_18#prev_2021|25-64|parent|0|115 (20.0)|19.9652777777777||115
education_level: medium_education|education_level|no|bd_18#prev_2021|25-64|parent|0|255 (44.3)|44.2708333333333||255
education_level: no_education|education_level|no|bd_18#prev_2021|25-64|parent|0|18 (3.1)|3.125||18
education_level: short_education|education_level|no|bd_18#prev_2021|25-64|parent|0|188 (32.6)|32.6388888888888||188
closest_relative_type: title|closest_relative_type|no|bd_18#prev_2021|25-64|parent|0||||
closest_relative_type: father|closest_relative_type|no|bd_18#prev_2021|25-64|parent|0|126 (21.9)|21.875||126
closest_relative_type: mother|closest_relative_type|no|bd_18#prev_2021|25-64|parent|0|450 (78.1)|78.125||450
__n|__n|no|bd_18#prev_2021|25-64|parent|1|576 (100.0)|100||576
male|male|no|bd_18#prev_2021|25-64|parent|1|126 (21.9)|21.875||126
cci_g: title|cci_g|no|bd_18#prev_2021|25-64|parent|1||||
cci_g: +3|cci_g|no|bd_18#prev_2021|25-64|parent|1|67 (11.6)|11.6319444444444||67
cci_g: 0|cci_g|no|bd_18#prev_2021|25-64|parent|1|332 (57.6)|57.6388888888888||332
cci_g: 1-2|cci_g|no|bd_18#prev_2021|25-64|parent|1|177 (30.7)|30.7291666666666||177
age_index|age_index|no|bd_18#prev_2021|25-64|parent|1|74.5 (65.1;81.7)|65.1369863013698|81.7383561643835|74.546575342
education_level: title|education_level|no|bd_18#prev_2021|25-64|parent|1||||
education_level: long_education|education_level|no|bd_18#prev_2021|25-64|parent|1|87 (15.1)|15.1041666666666||87
education_level: medium_education|education_level|no|bd_18#prev_2021|25-64|parent|1|244 (42.4)|42.3611111111111||244
education_level: no_education|education_level|no|bd_18#prev_2021|25-64|parent|1|21 (3.6)|3.64583333333333||21
education_level: short_education|education_level|no|bd_18#prev_2021|25-64|parent|1|224 (38.9)|38.8888888888888||224
closest_relative_type: title|closest_relative_type|no|bd_18#prev_2021|25-64|parent|1||||
closest_relative_type: father|closest_relative_type|no|bd_18#prev_2021|25-64|parent|1|126 (21.9)|21.875||126
closest_relative_type: mother|closest_relative_type|no|bd_18#prev_2021|25-64|parent|1|450 (78.1)|78.125||450
__n|__n|no|bd_19#inc_2016_2021|25-64|parent|0|2,955 (100.0)|100||2955
male|male|no|bd_19#inc_2016_2021|25-64|parent|0|753 (25.5)|25.482233502538||753
cci_g: title|cci_g|no|bd_19#inc_2016_2021|25-64|parent|0||||
cci_g: +3|cci_g|no|bd_19#inc_2016_2021|25-64|parent|0|166 (5.6)|5.61759729272419||166
cci_g: 0|cci_g|no|bd_19#inc_2016_2021|25-64|parent|0|2,189 (74.1)|74.077834179357||2189
cci_g: 1-2|cci_g|no|bd_19#inc_2016_2021|25-64|parent|0|600 (20.3)|20.3045685279187||600
age_index|age_index|no|bd_19#inc_2016_2021|25-64|parent|0|61.4 (56.2;68.1)|56.1753424657534|68.1205479452055|61.400082341
education_level: title|education_level|no|bd_19#inc_2016_2021|25-64|parent|0||||
education_level: long_education|education_level|no|bd_19#inc_2016_2021|25-64|parent|0|724 (24.5)|24.5008460236886||724
education_level: medium_education|education_level|no|bd_19#inc_2016_2021|25-64|parent|0|1,427 (48.3)|48.2910321489001||1427
education_level: no_education|education_level|no|bd_19#inc_2016_2021|25-64|parent|0|144 (4.9)|4.8730964467005||144
education_level: short_education|education_level|no|bd_19#inc_2016_2021|25-64|parent|0|660 (22.3)|22.3350253807106||660
closest_relative_type: title|closest_relative_type|no|bd_19#inc_2016_2021|25-64|parent|0||||
closest_relative_type: father|closest_relative_type|no|bd_19#inc_2016_2021|25-64|parent|0|753 (25.5)|25.482233502538||753
closest_relative_type: mother|closest_relative_type|no|bd_19#inc_2016_2021|25-64|parent|0|2,202 (74.5)|74.5177664974619||2202
__n|__n|no|bd_19#inc_2016_2021|25-64|parent|1|2,955 (100.0)|100||2955
male|male|no|bd_19#inc_2016_2021|25-64|parent|1|753 (25.5)|25.482233502538||753
cci_g: title|cci_g|no|bd_19#inc_2016_2021|25-64|parent|1||||
cci_g: +3|cci_g|no|bd_19#inc_2016_2021|25-64|parent|1|176 (6.0)|5.9560067681895||176
cci_g: 0|cci_g|no|bd_19#inc_2016_2021|25-64|parent|1|2,095 (70.9)|70.896785109983||2095
cci_g: 1-2|cci_g|no|bd_19#inc_2016_2021|25-64|parent|1|684 (23.1)|23.1472081218274||684
age_index|age_index|no|bd_19#inc_2016_2021|25-64|parent|1|60.4 (55.3;67.0)|55.345205479452|67.0493150684931|60.357998353
education_level: title|education_level|no|bd_19#inc_2016_2021|25-64|parent|1||||
education_level: long_education|education_level|no|bd_19#inc_2016_2021|25-64|parent|1|652 (22.1)|22.0642978003384||652
education_level: medium_education|education_level|no|bd_19#inc_2016_2021|25-64|parent|1|1,415 (47.9)|47.8849407783418||1415
education_level: no_education|education_level|no|bd_19#inc_2016_2021|25-64|parent|1|109 (3.7)|3.68866328257191||109
education_level: short_education|education_level|no|bd_19#inc_2016_2021|25-64|parent|1|779 (26.4)|26.3620981387478||779
closest_relative_type: title|closest_relative_type|no|bd_19#inc_2016_2021|25-64|parent|1||||
closest_relative_type: father|closest_relative_type|no|bd_19#inc_2016_2021|25-64|parent|1|753 (25.5)|25.482233502538||753
closest_relative_type: mother|closest_relative_type|no|bd_19#inc_2016_2021|25-64|parent|1|2,202 (74.5)|74.5177664974619||2202
__n|__n|no|bd_19#prev_2021|25-64|parent|0|16,169 (100.0)|100||16169
male|male|no|bd_19#prev_2021|25-64|parent|0|4,118 (25.5)|25.4684890840497||4118
cci_g: title|cci_g|no|bd_19#prev_2021|25-64|parent|0||||
cci_g: +3|cci_g|no|bd_19#prev_2021|25-64|parent|0|1,103 (6.8)|6.82169583771414||1103
cci_g: 0|cci_g|no|bd_19#prev_2021|25-64|parent|0|11,103 (68.7)|68.6684396066547||11103
cci_g: 1-2|cci_g|no|bd_19#prev_2021|25-64|parent|0|3,963 (24.5)|24.5098645556311||3963
age_index|age_index|no|bd_19#prev_2021|25-64|parent|0|65.9 (59.4;73.3)|59.3972602739726|73.2520547945205|65.857534247
education_level: title|education_level|no|bd_19#prev_2021|25-64|parent|0||||
education_level: long_education|education_level|no|bd_19#prev_2021|25-64|parent|0|3,869 (23.9)|23.9285051642031||3869
education_level: medium_education|education_level|no|bd_19#prev_2021|25-64|parent|0|7,413 (45.8)|45.8469911559156||7413
education_level: no_education|education_level|no|bd_19#prev_2021|25-64|parent|0|679 (4.2)|4.19939390191106||679
education_level: short_education|education_level|no|bd_19#prev_2021|25-64|parent|0|4,208 (26.0)|26.0251097779701||4208
closest_relative_type: title|closest_relative_type|no|bd_19#prev_2021|25-64|parent|0||||
closest_relative_type: father|closest_relative_type|no|bd_19#prev_2021|25-64|parent|0|4,118 (25.5)|25.4684890840497||4118
closest_relative_type: mother|closest_relative_type|no|bd_19#prev_2021|25-64|parent|0|12,051 (74.5)|74.5315109159502||12051
__n|__n|no|bd_19#prev_2021|25-64|parent|1|16,169 (100.0)|100||16169
male|male|no|bd_19#prev_2021|25-64|parent|1|4,118 (25.5)|25.4684890840497||4118
cci_g: title|cci_g|no|bd_19#prev_2021|25-64|parent|1||||
cci_g: +3|cci_g|no|bd_19#prev_2021|25-64|parent|1|1,215 (7.5)|7.51437936792628||1215
cci_g: 0|cci_g|no|bd_19#prev_2021|25-64|parent|1|10,605 (65.6)|65.5884717669614||10605
cci_g: 1-2|cci_g|no|bd_19#prev_2021|25-64|parent|1|4,349 (26.9)|26.8971488651122||4349
age_index|age_index|no|bd_19#prev_2021|25-64|parent|1|64.8 (58.5;72.3)|58.4739726027397|72.2978142076502|64.75136612
education_level: title|education_level|no|bd_19#prev_2021|25-64|parent|1||||
education_level: long_education|education_level|no|bd_19#prev_2021|25-64|parent|1|3,339 (20.7)|20.6506277444492||3339
education_level: medium_education|education_level|no|bd_19#prev_2021|25-64|parent|1|7,355 (45.5)|45.4882800420557||7355
