__label|__var|same_education_req|var_pop|agegroup|closest_relative_type|case_relative|__stat_char|__stat_num2|__stat_num3|__stat_num1
male|male|no|bd_08#prev_2021|0-24|mother|1|0 (0.0)|0||0
cci_g: title|cci_g|no|bd_08#prev_2021|0-24|mother|1||||
cci_g: +3|cci_g|no|bd_08#prev_2021|0-24|mother|1|1,210 (1.4)|1.38524768457566||1210
cci_g: 0|cci_g|no|bd_08#prev_2021|0-24|mother|1|74,224 (85.0)|84.9740695371441||74224
cci_g: 1-2|cci_g|no|bd_08#prev_2021|0-24|mother|1|11,915 (13.6)|13.6406827782802||11915
age_index|age_index|no|bd_08#prev_2021|0-24|mother|1|47.2 (42.4;51.8)|42.3972602739726|51.8493150684931|47.189041096
education_level: title|education_level|no|bd_08#prev_2021|0-24|mother|1||||
education_level: long_education|education_level|no|bd_08#prev_2021|0-24|mother|1|30,608 (35.0)|35.0410422557785||30608
education_level: medium_education|education_level|no|bd_08#prev_2021|0-24|mother|1|38,358 (43.9)|43.9134964338458||38358
education_level: no_education|education_level|no|bd_08#prev_2021|0-24|mother|1|1,542 (1.8)|1.76533217323609||1542
education_level: short_education|education_level|no|bd_08#prev_2021|0-24|mother|1|16,841 (19.3)|19.2801291371395||16841
__n|__n|no|bd_09#inc_2016_2021|0-24|mother|0|7,294 (100.0)|100||7294
male|male|no|bd_09#inc_2016_2021|0-24|mother|0|0 (0.0)|0||0
cci_g: title|cci_g|no|bd_09#inc_2016_2021|0-24|mother|0||||
cci_g: +3|cci_g|no|bd_09#inc_2016_2021|0-24|mother|0|97 (1.3)|1.32986015903482||97
cci_g: 0|cci_g|no|bd_09#inc_2016_2021|0-24|mother|0|6,298 (86.3)|86.3449410474362||6298
cci_g: 1-2|cci_g|no|bd_09#inc_2016_2021|0-24|mother|0|899 (12.3)|12.3251987935289||899
age_index|age_index|no|bd_09#inc_2016_2021|0-24|mother|0|50.0 (46.3;53.6)|46.3200389250692|53.6499139157122|49.958664571
education_level: title|education_level|no|bd_09#inc_2016_2021|0-24|mother|0||||
education_level: long_education|education_level|no|bd_09#inc_2016_2021|0-24|mother|0|2,514 (34.5)|34.4666849465314||2514
education_level: medium_education|education_level|no|bd_09#inc_2016_2021|0-24|mother|0|3,404 (46.7)|46.6684946531395||3404
education_level: no_education|education_level|no|bd_09#inc_2016_2021|0-24|mother|0|126 (1.7)|1.72744721689059||126
education_level: short_education|education_level|no|bd_09#inc_2016_2021|0-24|mother|0|1,250 (17.1)|17.1373731834384||1250
__n|__n|no|bd_09#inc_2016_2021|0-24|mother|1|7,294 (100.0)|100||7294
male|male|no|bd_09#inc_2016_2021|0-24|mother|1|0 (0.0)|0||0
cci_g: title|cci_g|no|bd_09#inc_2016_2021|0-24|mother|1||||
cci_g: +3|cci_g|no|bd_09#inc_2016_2021|0-24|mother|1|138 (1.9)|1.8919659994516||138
cci_g: 0|cci_g|no|bd_09#inc_2016_2021|0-24|mother|1|6,025 (82.6)|82.6021387441733||6025
cci_g: 1-2|cci_g|no|bd_09#inc_2016_2021|0-24|mother|1|1,131 (15.5)|15.5058952563751||1131
age_index|age_index|no|bd_09#inc_2016_2021|0-24|mother|1|48.6 (44.5;52.8)|44.4677296204805|52.8438356164383|48.611860918
education_level: title|education_level|no|bd_09#inc_2016_2021|0-24|mother|1||||
education_level: long_education|education_level|no|bd_09#inc_2016_2021|0-24|mother|1|1,857 (25.5)|25.4592816013161||1857
education_level: medium_education|education_level|no|bd_09#inc_2016_2021|0-24|mother|1|3,331 (45.7)|45.6676720592267||3331
education_level: no_education|education_level|no|bd_09#inc_2016_2021|0-24|mother|1|152 (2.1)|2.08390457910611||152
education_level: short_education|education_level|no|bd_09#inc_2016_2021|0-24|mother|1|1,954 (26.8)|26.7891417603509||1954
__n|__n|no|bd_09#prev_2021|0-24|mother|0|5,991 (100.0)|100||5991
male|male|no|bd_09#prev_2021|0-24|mother|0|0 (0.0)|0||0
cci_g: title|cci_g|no|bd_09#prev_2021|0-24|mother|0||||
cci_g: +3|cci_g|no|bd_09#prev_2021|0-24|mother|0|81 (1.4)|1.35202804206309||81
cci_g: 0|cci_g|no|bd_09#prev_2021|0-24|mother|0|5,143 (85.8)|85.845434818895||5143
cci_g: 1-2|cci_g|no|bd_09#prev_2021|0-24|mother|0|767 (12.8)|12.8025371390419||767
age_index|age_index|no|bd_09#prev_2021|0-24|mother|0|51.5 (47.9;55.1)|47.8958904109589|55.131506849315|51.490410959
education_level: title|education_level|no|bd_09#prev_2021|0-24|mother|0||||
education_level: long_education|education_level|no|bd_09#prev_2021|0-24|mother|0|2,092 (34.9)|34.9190452345184||2092
education_level: medium_education|education_level|no|bd_09#prev_2021|0-24|mother|0|2,860 (47.7)|47.7382740777833||2860
education_level: no_education|education_level|no|bd_09#prev_2021|0-24|mother|0|108 (1.8)|1.80270405608412||108
education_level: short_education|education_level|no|bd_09#prev_2021|0-24|mother|0|931 (15.5)|15.539976631614||931
__n|__n|no|bd_09#prev_2021|0-24|mother|1|5,991 (100.0)|100||5991
male|male|no|bd_09#prev_2021|0-24|mother|1|0 (0.0)|0||0
cci_g: title|cci_g|no|bd_09#prev_2021|0-24|mother|1||||
cci_g: +3|cci_g|no|bd_09#prev_2021|0-24|mother|1|117 (2.0)|1.95292939409113||117
cci_g: 0|cci_g|no|bd_09#prev_2021|0-24|mother|1|4,835 (80.7)|80.7043899182106||4835
cci_g: 1-2|cci_g|no|bd_09#prev_2021|0-24|mother|1|1,039 (17.3)|17.3426806876982||1039
age_index|age_index|no|bd_09#prev_2021|0-24|mother|1|50.3 (46.1;54.5)|46.1369863013698|54.5287671232876|50.279452055
education_level: title|education_level|no|bd_09#prev_2021|0-24|mother|1||||
education_level: long_education|education_level|no|bd_09#prev_2021|0-24|mother|1|1,556 (26.0)|25.9722917709898||1556
education_level: medium_education|education_level|no|bd_09#prev_2021|0-24|mother|1|2,726 (45.5)|45.5015857119011||2726
education_level: no_education|education_level|no|bd_09#prev_2021|0-24|mother|1|108 (1.8)|1.80270405608412||108
education_level: short_education|education_level|no|bd_09#prev_2021|0-24|mother|1|1,601 (26.7)|26.7234184610248||1601
__n|__n|no|bd_10#inc_2016_2021|0-24|mother|0|4,686 (100.0)|100||4686
male|male|no|bd_10#inc_2016_2021|0-24|mother|0|0 (0.0)|0||0
cci_g: title|cci_g|no|bd_10#inc_2016_2021|0-24|mother|0||||
cci_g: +3|cci_g|no|bd_10#inc_2016_2021|0-24|mother|0|46 (1.0)|0.9816474605207||46
cci_g: 0|cci_g|no|bd_10#inc_2016_2021|0-24|mother|0|4,172 (89.0)|89.0311566367904||4172
cci_g: 1-2|cci_g|no|bd_10#inc_2016_2021|0-24|mother|0|468 (10.0)|9.98719590268886||468
age_index|age_index|no|bd_10#inc_2016_2021|0-24|mother|0|47.5 (43.5;51.5)|43.5479452054794|51.4684931506849|47.460839135
education_level: title|education_level|no|bd_10#inc_2016_2021|0-24|mother|0||||
education_level: long_education|education_level|no|bd_10#inc_2016_2021|0-24|mother|0|1,747 (37.3)|37.2812633376013||1747
education_level: medium_education|education_level|no|bd_10#inc_2016_2021|0-24|mother|0|2,013 (43.0)|42.9577464788732||2013
education_level: no_education|education_level|no|bd_10#inc_2016_2021|0-24|mother|0|109 (2.3)|2.32607767819035||109
education_level: short_education|education_level|no|bd_10#inc_2016_2021|0-24|mother|0|817 (17.4)|17.434912505335||817
__n|__n|no|bd_10#inc_2016_2021|0-24|mother|1|4,686 (100.0)|100||4686
male|male|no|bd_10#inc_2016_2021|0-24|mother|1|0 (0.0)|0||0
cci_g: title|cci_g|no|bd_10#inc_2016_2021|0-24|mother|1||||
cci_g: +3|cci_g|no|bd_10#inc_2016_2021|0-24|mother|1|43 (0.9)|0.917626973965||43
cci_g: 0|cci_g|no|bd_10#inc_2016_2021|0-24|mother|1|4,099 (87.5)|87.4733247972684||4099
cci_g: 1-2|cci_g|no|bd_10#inc_2016_2021|0-24|mother|1|544 (11.6)|11.6090482287665||544
age_index|age_index|no|bd_10#inc_2016_2021|0-24|mother|1|48.1 (44.4;51.9)|44.3944681488135|51.8520547945205|48.117808219
education_level: title|education_level|no|bd_10#inc_2016_2021|0-24|mother|1||||
education_level: long_education|education_level|no|bd_10#inc_2016_2021|0-24|mother|1|2,109 (45.0)|45.0064020486555||2109
education_level: medium_education|education_level|no|bd_10#inc_2016_2021|0-24|mother|1|1,978 (42.2)|42.2108408023901||1978
education_level: no_education|education_level|no|bd_10#inc_2016_2021|0-24|mother|1|53 (1.1)|1.13102859581732||53
education_level: short_education|education_level|no|bd_10#inc_2016_2021|0-24|mother|1|546 (11.7)|11.651728553137||546
__n|__n|no|bd_10#prev_2021|0-24|mother|0|5,324 (100.0)|100||5324
male|male|no|bd_10#prev_2021|0-24|mother|0|0 (0.0)|0||0
cci_g: title|cci_g|no|bd_10#prev_2021|0-24|mother|0||||
cci_g: +3|cci_g|no|bd_10#prev_2021|0-24|mother|0|83 (1.6)|1.55897821187077||83
cci_g: 0|cci_g|no|bd_10#prev_2021|0-24|mother|0|4,547 (85.4)|85.4057099924868||4547
cci_g: 1-2|cci_g|no|bd_10#prev_2021|0-24|mother|0|694 (13.0)|13.0353117956423||694
age_index|age_index|no|bd_10#prev_2021|0-24|mother|0|50.3 (46.4;54.3)|46.4410958904109|54.2506849315068|50.32739726
education_level: title|education_level|no|bd_10#prev_2021|0-24|mother|0||||
education_level: long_education|education_level|no|bd_10#prev_2021|0-24|mother|0|1,943 (36.5)|36.4951164537941||1943
education_level: medium_education|education_level|no|bd_10#prev_2021|0-24|mother|0|2,367 (44.5)|44.4590533433508||2367
education_level: no_education|education_level|no|bd_10#prev_2021|0-24|mother|0|114 (2.1)|2.14124718256949||114
education_level: short_education|education_level|no|bd_10#prev_2021|0-24|mother|0|900 (16.9)|16.9045830202855||900
__n|__n|no|bd_10#prev_2021|0-24|mother|1|5,324 (100.0)|100||5324
male|male|no|bd_10#prev_2021|0-24|mother|1|0 (0.0)|0||0
cci_g: title|cci_g|no|bd_10#prev_2021|0-24|mother|1||||
cci_g: +3|cci_g|no|bd_10#prev_2021|0-24|mother|1|52 (1.0)|0.97670924117205||52
cci_g: 0|cci_g|no|bd_10#prev_2021|0-24|mother|1|4,617 (86.7)|86.7205108940646||4617
cci_g: 1-2|cci_g|no|bd_10#prev_2021|0-24|mother|1|655 (12.3)|12.3027798647633||655
age_index|age_index|no|bd_10#prev_2021|0-24|mother|1|51.0 (47.4;54.6)|47.3890410958904|54.5780821917808|50.982191781
education_level: title|education_level|no|bd_10#prev_2021|0-24|mother|1||||
education_level: long_education|education_level|no|bd_10#prev_2021|0-24|mother|1|2,315 (43.5)|43.4823441021788||2315
education_level: medium_education|education_level|no|bd_10#prev_2021|0-24|mother|1|2,340 (44.0)|43.9519158527423||2340
education_level: no_education|education_level|no|bd_10#prev_2021|0-24|mother|1|52 (1.0)|0.97670924117205||52
education_level: short_education|education_level|no|bd_10#prev_2021|0-24|mother|1|617 (11.6)|11.5890308039068||617
__n|__n|no|bd_11#inc_2016_2021|0-24|mother|0|5,113 (100.0)|100||5113
male|male|no|bd_11#inc_2016_2021|0-24|mother|0|0 (0.0)|0||0
cci_g: title|cci_g|no|bd_11#inc_2016_2021|0-24|mother|0||||
cci_g: +3|cci_g|no|bd_11#inc_2016_2021|0-24|mother|0|41 (0.8)|0.80187756698611||41
cci_g: 0|cci_g|no|bd_11#inc_2016_2021|0-24|mother|0|4,618 (90.3)|90.3187952278506||4618
cci_g: 1-2|cci_g|no|bd_11#inc_2016_2021|0-24|mother|0|454 (8.9)|8.87932720516331||454
age_index|age_index|no|bd_11#inc_2016_2021|0-24|mother|0|41.9 (35.8;47.7)|35.8356164383561|47.6712328767123|41.94559473
education_level: title|education_level|no|bd_11#inc_2016_2021|0-24|mother|0||||
education_level: long_education|education_level|no|bd_11#inc_2016_2021|0-24|mother|0|2,149 (42.0)|42.0301193037355||2149
education_level: medium_education|education_level|no|bd_11#inc_2016_2021|0-24|mother|0|1,986 (38.8)|38.8421670252298||1986
education_level: no_education|education_level|no|bd_11#inc_2016_2021|0-24|mother|0|179 (3.5)|3.50088010952474||179
education_level: short_education|education_level|no|bd_11#inc_2016_2021|0-24|mother|0|799 (15.6)|15.6268335615098||799
__n|__n|no|bd_11#inc_2016_2021|0-24|mother|1|5,113 (100.0)|100||5113
male|male|no|bd_11#inc_2016_2021|0-24|mother|1|0 (0.0)|0||0
cci_g: title|cci_g|no|bd_11#inc_2016_2021|0-24|mother|1||||
cci_g: +3|cci_g|no|bd_11#inc_2016_2021|0-24|mother|1|50 (1.0)|0.97789947193428||50
cci_g: 0|cci_g|no|bd_11#inc_2016_2021|0-24|mother|1|4,512 (88.2)|88.2456483473498||4512
cci_g: 1-2|cci_g|no|bd_11#inc_2016_2021|0-24|mother|1|551 (10.8)|10.7764521807158||551
age_index|age_index|no|bd_11#inc_2016_2021|0-24|mother|1|41.9 (35.6;47.9)|35.5808219178082|47.8876712328767|41.899326297
education_level: title|education_level|no|bd_11#inc_2016_2021|0-24|mother|1||||
education_level: long_education|education_level|no|bd_11#inc_2016_2021|0-24|mother|1|1,902 (37.2)|37.1992959123802||1902
education_level: medium_education|education_level|no|bd_11#inc_2016_2021|0-24|mother|1|2,063 (40.3)|40.3481322120086||2063
education_level: no_education|education_level|no|bd_11#inc_2016_2021|0-24|mother|1|182 (3.6)|3.55955407784079||182
education_level: short_education|education_level|no|bd_11#inc_2016_2021|0-24|mother|1|966 (18.9)|18.8930177977703||966
__n|__n|no|bd_11#prev_2021|0-24|mother|0|14,300 (100.0)|100||14300
male|male|no|bd_11#prev_2021|0-24|mother|0|0 (0.0)|0||0
cci_g: title|cci_g|no|bd_11#prev_2021|0-24|mother|0||||
cci_g: +3|cci_g|no|bd_11#prev_2021|0-24|mother|0|135 (0.9)|0.94405594405594||135
cci_g: 0|cci_g|no|bd_11#prev_2021|0-24|mother|0|12,626 (88.3)|88.2937062937063||12626
cci_g: 1-2|cci_g|no|bd_11#prev_2021|0-24|mother|0|1,539 (10.8)|10.7622377622377||1539
age_index|age_index|no|bd_11#prev_2021|0-24|mother|0|46.8 (41.6;51.6)|41.5520547945205|51.6301369863013|46.819178082
education_level: title|education_level|no|bd_11#prev_2021|0-24|mother|0||||
education_level: long_education|education_level|no|bd_11#prev_2021|0-24|mother|0|5,791 (40.5)|40.4965034965035||5791
education_level: medium_education|education_level|no|bd_11#prev_2021|0-24|mother|0|5,894 (41.2)|41.2167832167832||5894
education_level: no_education|education_level|no|bd_11#prev_2021|0-24|mother|0|366 (2.6)|2.55944055944056||366
education_level: short_education|education_level|no|bd_11#prev_2021|0-24|mother|0|2,249 (15.7)|15.7272727272727||2249
__n|__n|no|bd_11#prev_2021|0-24|mother|1|14,300 (100.0)|100||14300
male|male|no|bd_11#prev_2021|0-24|mother|1|0 (0.0)|0||0
cci_g: title|cci_g|no|bd_11#prev_2021|0-24|mother|1||||
cci_g: +3|cci_g|no|bd_11#prev_2021|0-24|mother|1|173 (1.2)|1.20979020979021||173
cci_g: 0|cci_g|no|bd_11#prev_2021|0-24|mother|1|12,220 (85.5)|85.4545454545454||12220
cci_g: 1-2|cci_g|no|bd_11#prev_2021|0-24|mother|1|1,907 (13.3)|13.3356643356643||1907
age_index|age_index|no|bd_11#prev_2021|0-24|mother|1|46.8 (41.4;51.7)|41.3534246575342|51.6876712328767|46.787671233
education_level: title|education_level|no|bd_11#prev_2021|0-24|mother|1||||
education_level: long_education|education_level|no|bd_11#prev_2021|0-24|mother|1|5,274 (36.9)|36.8811188811188||5274
education_level: medium_education|education_level|no|bd_11#prev_2021|0-24|mother|1|6,005 (42.0)|41.993006993007||6005
education_level: no_education|education_level|no|bd_11#prev_2021|0-24|mother|1|336 (2.3)|2.34965034965035||336
education_level: short_education|education_level|no|bd_11#prev_2021|0-24|mother|1|2,685 (18.8)|18.7762237762237||2685
__n|__n|no|bd_12#inc_2016_2021|0-24|mother|0|19,926 (100.0)|100||19926
male|male|no|bd_12#inc_2016_2021|0-24|mother|0|0 (0.0)|0||0
cci_g: title|cci_g|no|bd_12#inc_2016_2021|0-24|mother|0||||
cci_g: +3|cci_g|no|bd_12#inc_2016_2021|0-24|mother|0|222 (1.1)|1.11412225233363||222
cci_g: 0|cci_g|no|bd_12#inc_2016_2021|0-24|mother|0|17,621 (88.4)|88.4321991368061||17621
cci_g: 1-2|cci_g|no|bd_12#inc_2016_2021|0-24|mother|0|2,083 (10.5)|10.4536786108601||2083
age_index|age_index|no|bd_12#inc_2016_2021|0-24|mother|0|48.2 (43.8;52.4)|43.7948499139157|52.4328767123287|48.233924695
education_level: title|education_level|no|bd_12#inc_2016_2021|0-24|mother|0||||
education_level: long_education|education_level|no|bd_12#inc_2016_2021|0-24|mother|0|7,432 (37.3)|37.2980026096557||7432
education_level: medium_education|education_level|no|bd_12#inc_2016_2021|0-24|mother|0|8,872 (44.5)|44.5247415437117||8872
education_level: no_education|education_level|no|bd_12#inc_2016_2021|0-24|mother|0|407 (2.0)|2.04255746261166||407
education_level: short_education|education_level|no|bd_12#inc_2016_2021|0-24|mother|0|3,215 (16.1)|16.1346983840208||3215
__n|__n|no|bd_12#inc_2016_2021|0-24|mother|1|19,926 (100.0)|100||19926
male|male|no|bd_12#inc_2016_2021|0-24|mother|1|0 (0.0)|0||0
cci_g: title|cci_g|no|bd_12#inc_2016_2021|0-24|mother|1||||
cci_g: +3|cci_g|no|bd_12#inc_2016_2021|0-24|mother|1|282 (1.4)|1.41523637458596||282
cci_g: 0|cci_g|no|bd_12#inc_2016_2021|0-24|mother|1|17,184 (86.2)|86.2390846130683||17184
cci_g: 1-2|cci_g|no|bd_12#inc_2016_2021|0-24|mother|1|2,460 (12.3)|12.3456790123456||2460
age_index|age_index|no|bd_12#inc_2016_2021|0-24|mother|1|48.0 (43.6;52.2)|43.6438356164383|52.1890410958904|48.042424583
education_level: title|education_level|no|bd_12#inc_2016_2021|0-24|mother|1||||
education_level: long_education|education_level|no|bd_12#inc_2016_2021|0-24|mother|1|7,035 (35.3)|35.3056308340861||7035
education_level: medium_education|education_level|no|bd_12#inc_2016_2021|0-24|mother|1|9,102 (45.7)|45.679012345679||9102
education_level: no_education|education_level|no|bd_12#inc_2016_2021|0-24|mother|1|378 (1.9)|1.8970189701897||378
education_level: short_education|education_level|no|bd_12#inc_2016_2021|0-24|mother|1|3,411 (17.1)|17.1183378500451||3411
__n|__n|no|bd_12#prev_2021|0-24|mother|0|22,382 (100.0)|100||22382
male|male|no|bd_12#prev_2021|0-24|mother|0|0 (0.0)|0||0
cci_g: title|cci_g|no|bd_12#prev_2021|0-24|mother|0||||
cci_g: +3|cci_g|no|bd_12#prev_2021|0-24|mother|0|265 (1.2)|1.1839871325172||265
cci_g: 0|cci_g|no|bd_12#prev_2021|0-24|mother|0|19,591 (87.5)|87.5301581628094||19591
cci_g: 1-2|cci_g|no|bd_12#prev_2021|0-24|mother|0|2,526 (11.3)|11.2858547046733||2526
age_index|age_index|no|bd_12#prev_2021|0-24|mother|0|50.0 (46.1;54.1)|46.1123287671232|54.0767123287671|50.035616438
education_level: title|education_level|no|bd_12#prev_2021|0-24|mother|0||||
education_level: long_education|education_level|no|bd_12#prev_2021|0-24|mother|0|8,544 (38.2)|38.1735323027432||8544
education_level: medium_education|education_level|no|bd_12#prev_2021|0-24|mother|0|9,818 (43.9)|43.8656062907693||9818
education_level: no_education|education_level|no|bd_12#prev_2021|0-24|mother|0|475 (2.1)|2.12224108658743||475
education_level: short_education|education_level|no|bd_12#prev_2021|0-24|mother|0|3,545 (15.8)|15.8386203198999||3545
__n|__n|no|bd_12#prev_2021|0-24|mother|1|22,382 (100.0)|100||22382
male|male|no|bd_12#prev_2021|0-24|mother|1|0 (0.0)|0||0
cci_g: title|cci_g|no|bd_12#prev_2021|0-24|mother|1||||
cci_g: +3|cci_g|no|bd_12#prev_2021|0-24|mother|1|309 (1.4)|1.38057367527477||309
cci_g: 0|cci_g|no|bd_12#prev_2021|0-24|mother|1|19,081 (85.3)|85.2515414172102||19081
cci_g: 1-2|cci_g|no|bd_12#prev_2021|0-24|mother|1|2,992 (13.4)|13.3678849075149||2992
age_index|age_index|no|bd_12#prev_2021|0-24|mother|1|49.9 (45.9;53.9)|45.8602739726027|53.8520547945205|49.882191781
education_level: title|education_level|no|bd_12#prev_2021|0-24|mother|1||||
education_level: long_education|education_level|no|bd_12#prev_2021|0-24|mother|1|8,315 (37.2)|37.1503887052095||8315
education_level: medium_education|education_level|no|bd_12#prev_2021|0-24|mother|1|10,235 (45.7)|45.7287105709945||10235
education_level: no_education|education_level|no|bd_12#prev_2021|0-24|mother|1|314 (1.4)|1.40291305513358||314
education_level: short_education|education_level|no|bd_12#prev_2021|0-24|mother|1|3,518 (15.7)|15.7179876686623||3518
__n|__n|no|bd_13#inc_2016_2021|0-24|mother|0|1,241 (100.0)|100||1241
male|male|no|bd_13#inc_2016_2021|0-24|mother|0|0 (0.0)|0||0
cci_g: title|cci_g|no|bd_13#inc_2016_2021|0-24|mother|0||||
cci_g: +3|cci_g|no|bd_13#inc_2016_2021|0-24|mother|0|13 (1.0)|1.04754230459307||13
cci_g: 0|cci_g|no|bd_13#inc_2016_2021|0-24|mother|0|1,100 (88.6)|88.638195004029||1100
cci_g: 1-2|cci_g|no|bd_13#inc_2016_2021|0-24|mother|0|128 (10.3)|10.3142626913779||128
age_index|age_index|no|bd_13#inc_2016_2021|0-24|mother|0|44.6 (37.5;50.6)|37.4821917808219|50.6104648551538|44.616438356
education_level: title|education_level|no|bd_13#inc_2016_2021|0-24|mother|0||||
education_level: long_education|education_level|no|bd_13#inc_2016_2021|0-24|mother|0|520 (41.9)|41.9016921837228||520
education_level: medium_education|education_level|no|bd_13#inc_2016_2021|0-24|mother|0|490 (39.5)|39.4842868654311||490
education_level: no_education|education_level|no|bd_13#inc_2016_2021|0-24|mother|0|37 (3.0)|2.98146655922643||37
education_level: short_education|education_level|no|bd_13#inc_2016_2021|0-24|mother|0|194 (15.6)|15.6325543916196||194
__n|__n|no|bd_13#inc_2016_2021|0-24|mother|1|1,241 (100.0)|100||1241
male|male|no|bd_13#inc_2016_2021|0-24|mother|1|0 (0.0)|0||0
cci_g: title|cci_g|no|bd_13#inc_2016_2021|0-24|mother|1||||
cci_g: +3|cci_g|no|bd_13#inc_2016_2021|0-24|mother|1|12 (1.0)|0.96696212731668||12
